着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,ハービンマオ,牝3,54,松岡正海,1:57.2,,**,14-15-7-6,39.2,7.5,4,450(+2),,,,[東]中舘英二,森口隆一郎,500.0
2,6,11,エナグリン,牡3,56,北村宏司,1:57.8,3.1/2,**,11-11-10-9,39.5,100.3,13,472(-4),,,,[東]伊藤大士,宮原廣伸,200.0
3,4,8,リアルモンテ,牡3,56,藤岡佑介,1:57.8,ハナ,**,1-1-1-1,40.7,36.6,7,464(-6),,,,[東]中川公成,伊藤誠吉,130.0
4,1,1,トーセンモナルカ,牡3,56,内田博幸,1:58.1,2,**,14-13-4-4,40.3,1.8,1,482(+2),,,,[東]加藤征弘,島川隆哉,75.0
5,5,9,シモンズ,牡3,56,柴田善臣,1:58.2,クビ,**,13-13-12-12,39.5,77.5,11,470(-6),,,,[東]和田勇介,嶋田賢,50.0
6,5,10,トーアスサノオー,牡3,56,江田照男,1:58.4,1.1/4,**,2-2-2-2,41.3,67.3,9,454(-6),,,,[東]星野忍,高山ランド,
7,8,16,ダイワウェッジ,牡3,56,丸田恭介,1:58.4,アタマ,**,3-3-4-4,40.6,439.3,16,500(0),,,,[東]宗像義忠,大城敬三,
8,3,6,ハタノレジーナ,牝3,54,勝浦正樹,1:58.8,2.1/2,**,9-9-11-9,40.3,48.4,8,444(0),,,,[東]古賀史生,グッドラック・ファーム,
9,1,2,イクヨロブロイ,牡3,56,田中勝春,1:58.8,クビ,**,16-16-15-14,39.1,346.9,15,480(0),,,,[東]浅野洋一,太陽光,
10,7,13,グラーヌス,牡3,56,田辺裕信,1:59.3,3,**,8-7-4-6,41.5,6.3,3,448(0),,,,[東]小西一男,永野雄介,
11,6,12,ヒズライフ,牡3,56,三浦皇成,1:59.4,クビ,**,5-5-9-9,41.3,5.3,2,494(-2),,,,[東]高橋文雅,日東牧場,
12,8,15,スガノスマイル,牡3,56,柴田大知,1:59.6,1.1/4,**,4-5-3-3,42.3,12.2,5,484(+8),,,,[東]粕谷昌央,菅原富美子,
13,2,4,ヤマタケクッキー,牝3,54,岩部純二,1:59.7,3/4,**,5-3-7-8,41.7,89.5,12,492(-4),,,,[東]萱野浩二,山中和子,
14,2,3,テイエムフリーオー,牡3,56,横山典弘,1:59.9,3/4,**,11-11-13-13,41.1,68.8,10,478(+4),,,,[東]石栗龍彦,竹園正繼,
15,4,7,ヒーロークライシス,牡3,56,蛯名正義,2:00.8,5,**,7-7-13-14,42.0,28.8,6,508(-14),,,,[東]鹿戸雄一,社台レースホース,
16,7,14,プラチナウィーク,牡3,53,野中悠太,2:05.2,大,**,10-10-15-16,45.6,179.8,14,494(-18),,,,[東]大江原哲,平本敏夫,
