着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,6,パレスハングリー,牝4,52,野中悠太,1:54.2,,**,4-4-3-4,38.1,3.3,2,474(-8),,,,[東]大江原哲,西村豊,"1,050.0"
2,5,7,アッキー,牝5,55,柴田大知,1:55.0,5,**,2-2-2-1,39.2,19.6,7,460(-6),,,,[東]高橋文雅,佐久間拓士,420.0
3,3,3,パイルーチェ,牝4,55,津村明秀,1:55.1,1/2,**,6-6-3-2,39.0,6.1,3,468(-8),,,,[東]鈴木伸尋,西森鶴,260.0
4,7,11,エグランティーナ,牝6,55,田中勝春,1:55.1,ハナ,**,10-10-10-8,38.2,41.5,10,546(-8),,,,[東]鹿戸雄一,村野康司,160.0
5,6,9,アルティマウェポン,牝5,55,藤岡佑介,1:55.7,3.1/2,**,6-6-7-5,39.2,16.5,6,464(-6),,,,[西]藤岡健一,幅田昌伸,105.0
6,5,8,ノーブルサンズ,牝5,55,勝浦正樹,1:55.8,1/2,**,12-11-11-11,38.7,28.2,9,452(-4),,,,[東]田村康仁,吉木伸彦,
7,1,1,シトロプシス,牝5,55,田辺裕信,1:56.1,1.3/4,**,11-11-12-12,38.8,45.9,11,464(-6),,,,[東]畠山吉宏,社台レースホース,
8,6,10,カリーニョミノル,牝4,55,内田博幸,1:56.1,クビ,**,9-9-9-10,39.5,12.1,5,482(-2),,,,[西]北出成人,吉岡實,
9,3,4,アスタキサンチン,牝6,55,大野拓弥,1:56.6,3,**,12-13-14-14,39.2,84.6,13,462(0),,,,[西]松下武士,三宅勝俊,
10,8,14,スクラッタ,牝5,53,武藤雅,1:56.7,クビ,**,6-6-7-8,40.2,147.3,14,420(-4),,,,[東]武市康男,吉田照哉,
11,7,12,サクレエクスプレス,牝4,55,ミナリク,1:56.8,3/4,**,4-4-6-5,40.4,20.8,8,494(0),,,,[東]加藤征弘,Ｋ．Ｓ．ヤップ,
12,2,2,ココ,牝6,55,丸田恭介,1:57.1,1.1/2,**,14-13-12-13,39.8,72.3,12,528(-4),,,,[西]加用正,副島義久,
13,8,13,スプリットステップ,牝4,55,戸崎圭太,1:57.8,4,**,3-3-3-5,41.7,2.9,1,500(+4),,,,[東]和田正一,サンデーレーシング,
14,4,5,トゥールエッフェル,牝5,55,三浦皇成,1:58.2,2.1/2,**,1-1-1-3,42.5,10.7,4,540(+6),,,,[西]加用正,グリーンファーム,
