着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,ハイランドピーク,牡4,56,横山典弘,1:52.3,,**,1-1-1-1,37.0,1.6,1,468(+4),,,,[東]土田稔,島川隆哉,"1,854.3"
2,1,2,ネイビーブルー,牡5,55,Ｍ．デム,1:53.1,5,**,11-11-2-2,37.7,4.2,2,504(-2),,,,[東]戸田博文,青芝商事,739.8
3,7,14,ロードシャリオ,牡6,56,三浦皇成,1:53.1,クビ,**,3-3-3-2,37.6,6.9,3,482(0),,,,[東]高柳瑞樹,ロードホースクラブ,464.9
4,6,11,ヨシオ,牡5,53,ミナリク,1:53.1,ハナ,**,2-2-3-4,37.5,36.7,8,472(-8),,,,[西]森秀行,仲山誉志夫,270.0
5,7,13,イーストオブザサン,牡5,55,和田竜二,1:53.4,1.3/4,**,4-5-6-4,37.5,28.4,7,474(0),,,,[西]浅見秀一,三田昌宏,182.0
6,4,7,エバーキュート,牝6,52,田中勝春,1:54.0,3.1/2,**,9-9-8-6,37.8,340.5,15,450(+6),,,,[東]加藤征弘,宇田豊,
7,5,9,クラウンシャイン,牡6,56,北村宏司,1:54.0,ハナ,**,4-3-8-6,37.9,64.6,9,484(+4),,,,[東]蛯名利弘,クラウン,
8,2,3,モンテネオ,牡8,53,柴田善臣,1:54.3,1.3/4,**,7-7-12-10,37.9,239.0,13,490(+14),,,,[東]小島茂之,毛利喜昭,
9,8,16,メイプルレインボー,牡6,54,戸崎圭太,1:54.3,アタマ,**,7-7-5-6,38.5,23.6,5,488(-2),,,,[東]高市圭二,節英司,
10,4,8,パルトネルラーフ,牡5,55,大野拓弥,1:54.4,1/2,**,13-13-12-12,37.9,23.7,6,500(+2),,,,[東]高木登,ディアレストクラブ,
11,3,6,ナンヨープルートー,牡4,55,北村友一,1:54.4,ハナ,**,13-13-15-10,37.8,12.2,4,510(+8),,,,[西]松永幹夫,中村徳也,
12,8,15,メイスンウォー,牡8,51,杉原誠人,1:54.6,1,**,4-5-6-9,38.6,264.9,14,472(0),,,,[東]小島茂之,梅村浩,
13,6,12,ロードフォワード,牡7,53,吉田隼人,1:54.8,1.1/2,**,15-15-16-14,38.1,220.6,12,456(-2),,,,[東]岩戸孝樹,ロードホースクラブ,
14,1,1,ニットウビクトリー,牡9,51,武藤雅,1:55.1,1.1/2,**,16-16-12-14,38.7,405.5,16,498(0),,,,[東]高橋文雅,日東牧場,
15,3,5,マリオーロ,牡6,54,内田博幸,1:55.5,2.1/2,**,11-11-8-12,39.3,160.5,11,514(+2),,,,[東]斎藤誠,菊地剛,
16,5,10,ヴォカツィオーネ,牝4,52,柴田大知,1:56.1,3.1/2,**,9-9-8-14,39.9,77.4,10,442(+2),,,,[西]田所秀孝,サラブレッドクラブ・ラフィアン,
