着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,アドマイヤヒビキ,牡3,56,ミナリク,1:57.6,,**,4-4-3-2,39.2,7.0,2,560(-4),,,,[東]加藤征弘,近藤利一,500.0
2,7,14,カガスター,牡3,56,戸崎圭太,1:57.8,1.1/4,**,5-7-5-5,39.2,1.9,1,440(-4),,,,[東]高市圭二,香川憲次,200.0
3,1,1,フラワーストリーム,牡3,56,三浦皇成,1:58.3,3,**,11-10-8-8,39.5,41.9,13,470(+2),,,,[東]池上昌和,花村誠,130.0
4,2,3,スズヨブラック,牡3,56,田中勝春,1:58.4,3/4,**,5-4-5-5,39.8,9.2,3,478(+2),,,,[東]松永康利,鈴木与四郎,75.0
5,1,2,ロイヤルバースデー,牡3,56,横山典弘,1:58.6,1.1/4,**,5-4-5-7,40.0,15.6,6,484(-2),,,,[東]奥平雅士,松井晴彦,50.0
6,7,13,オワゾードール,牡3,56,北村宏司,1:58.7,クビ,**,9-8-8-9,39.9,18.5,9,478(-2),,,,[東]久保田貴,ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ,
7,5,10,トミケンゲヌーク,セ3,56,蛯名正義,1:58.7,クビ,**,2-3-3-1,40.3,36.7,11,450(-8),,,,[東]田中清隆,冨樫賢二,
8,3,6,メモリーブレッド,牡3,56,吉田隼人,1:58.9,1,**,13-13-15-13,39.1,361.6,15,504(-6),,,,[東]小笠倫弘,保坂和孝,
9,4,8,マイネルアーリー,牡3,56,柴田大知,1:59.0,3/4,**,1-1-1-2,40.8,12.2,4,504(+6),,,,[東]高橋祥泰,サラブレッドクラブ・ラフィアン,
10,4,7,ネコマヒカ,牡3,56,江田照男,1:59.0,ハナ,**,16-15-12-12,39.9,17.4,7,524(-6),,,,[東]星野忍,桐谷茂,
11,8,16,アルジ,牡3,56,田辺裕信,2:00.0,6,**,14-15-15-16,40.1,31.3,10,496(-4),,,,[東]小島茂之,増田和啓,
12,2,4,サクラトップタイム,牡3,56,内田博幸,2:00.0,クビ,**,10-10-13-14,40.6,202.9,14,480(-6),,,,[東]武市康男,トップフェロウ,
13,5,9,ペイシャエリート,牡3,56,石橋脩,2:00.1,1/2,**,2-2-2-4,41.8,18.1,8,474(0),,,,[東]小笠倫弘,北所直人,
14,6,12,ダジボーグ,牡3,54,武藤雅,2:00.3,1.1/4,**,8-8-8-9,41.5,15.3,5,436(+4),,,,[東]相沢郁,高瀬真尚,
15,3,5,アポロエレノア,牝3,51,菊沢一樹,2:00.8,3,**,14-13-8-11,42.0,40.5,12,470(-4),,,,[東]菊沢隆徳,アポロサラブレッドクラブ,
16,8,15,ログインアイディー,牡3,56,伊藤工真,2:02.4,10,**,11-12-14-14,42.7,573.0,16,464(0),,,,[東]宗像義忠,薗部博之,
