着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,ルーモス,牝3,54,横山典弘,2:05.5,,**,5-4-4-5,35.2,2.1,1,470(0),,,,[東]奥平雅士,山本武司,600.0
2,5,9,スズカノロッソ,牡3,56,田辺裕信,2:05.5,クビ,**,16-16-14-10,34.0,19.1,7,492(0),,,,[東]小島茂之,永井啓弍,240.0
3,7,13,ボリーバル,牡3,56,大野拓弥,2:05.8,1.3/4,**,6-6-4-4,35.5,7.5,3,516(0),,,,[東]栗田博憲,吉田千津,150.0
4,1,1,サツキワルツ,牝3,51,野中悠太,2:06.0,1,**,4-4-4-5,35.7,179.1,14,454(0),,,,[東]蛯名利弘,小野博郷,90.0
5,3,5,ヤマトコスモス,牝3,54,横山和生,2:06.1,3/4,**,2-2-2-2,36.1,136.1,13,430(0),,,,[東]田村康仁,醍醐徹,60.0
6,6,11,ネイビークロス,牝3,54,江田照男,2:06.1,アタマ,**,10-8-7-7,35.6,5.6,2,482(0),,,,[東]菊沢隆徳,サンデーレーシング,
7,2,3,ネイルドイット,牝3,54,勝浦正樹,2:06.3,1.1/2,**,6-7-7-8,35.8,13.0,6,430(0),,,,[東]田島俊明,シルクレーシング,
8,1,2,コウソクヒカリ,牝3,52,武藤雅,2:06.6,1.3/4,**,6-8-7-8,36.1,49.0,11,430(0),,,,[東]畠山吉宏,野崎昭夫,
9,8,16,ダンディーボーイ,牡3,56,三浦皇成,2:06.7,クビ,**,3-3-2-2,36.6,41.8,9,464(0),,,,[東]田村康仁,高木競走馬育成牧場,
10,2,4,ラヴィングフレーム,牝3,54,嘉藤貴行,2:06.8,3/4,**,1-1-1-1,36.8,8.4,4,440(0),,,,[東]田中清隆,矢野秀春,
11,7,14,バルバロッサ,牡3,56,丸田恭介,2:06.8,ハナ,**,10-10-10-10,36.0,44.3,10,418(0),,,,[東]大竹正博,村野康司,
12,4,8,ゼロスピンドル,牡3,56,伊藤工真,2:07.1,2,**,12-13-12-13,35.9,23.4,8,488(0),,,,[東]宗像義忠,薗部博之,
13,5,10,ショウナンパーシア,牡3,56,柴田大知,2:07.7,3.1/2,**,15-15-14-14,36.2,10.9,5,492(0),,,,[東]上原博之,国本哲秀,
14,8,15,ターメンテアーモ,牡3,56,柴田善臣,2:07.7,ハナ,**,12-11-10-10,36.9,245.8,15,476(0),,,,[東]田村康仁,平井裕,
15,6,12,テイエムロッソ,牡3,55,井上敏樹,2:09.5,大,**,14-14-16-16,37.5,344.4,16,518(0),,,,[東]石栗龍彦,竹園正繼,
16,3,6,クールフォール,牝3,54,森一馬,2:10.5,6,**,9-11-13-15,39.1,121.0,12,490(0),,,,[東]石毛善彦,田畑利彦,
