着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,プロミネンス,牝3,52,武藤雅,1:12.8,,**,1-1,37.7,2.7,1,458(0),,,,[東]小島茂之,下河邉博,600.0
2,6,11,ユーリトミクス,牝3,54,ミナリク,1:13.1,2,**,2-2,37.8,6.4,4,472(0),,,,[東]加藤征弘,Ｇ１レーシング,240.0
3,1,2,サルーバアスール,牝3,54,横山典弘,1:14.3,7,**,4-3,38.9,19.2,7,486(0),,,,[東]武藤善則,アスール,150.0
4,4,7,ヒミコ,牝3,54,吉田隼人,1:14.4,1/2,**,9-7,38.0,22.8,9,450(0),,,,[東]武井亮,幅田京子,90.0
5,5,10,サンマルミヤビ,牝3,54,内田博幸,1:14.5,1/2,**,14-14,37.1,15.1,6,438(0),,,,[西]牧浦充徳,相馬勇,60.0
6,7,13,キュプリーヌス,牝3,54,武士沢友,1:14.7,1.1/2,**,12-10,37.8,210.7,16,428(0),,,,[東]小桧山悟,広富牧場,
7,6,12,メイハンコック,牝3,53,井上敏樹,1:14.9,1.1/4,**,10-12,38.2,19.7,8,488(0),,,,[東]斎藤誠,千明牧場,
8,7,14,エフォートラン,牡3,56,木幡初広,1:14.9,クビ,**,10-10,38.3,5.9,3,478(0),,,,[東]牧光二,岡村善行,
9,8,16,ジオ,牡3,56,長岡禎仁,1:15.0,1/2,**,4-5,39.5,54.4,11,438(0),,,,[東]竹内正洋,ターフ・スポート,
10,2,3,ヤマニンミレーレ,牝3,54,伊藤工真,1:16.2,7,**,2-4,40.9,13.4,5,434(0),,,,[東]田島俊明,土井肇,
11,5,9,マリノレインボー,牝3,54,杉原誠人,1:16.3,1/2,**,13-13,39.3,184.4,14,404(0),,,,[東]天間昭一,矢野まり子,
12,8,15,レデッキー,牝3,54,柴田大知,1:16.3,ハナ,**,6-7,40.7,52.3,10,468(0),,,,[東]清水英克,吉川朋宏,
13,2,4,カスカモラス,牝3,54,嘉藤貴行,1:17.3,6,**,6-6,41.6,202.3,15,386(0),,,,[東]奥平雅士,ビッグレッドファーム,
14,3,6,アーキトレーヴ,セ3,56,田中勝春,1:17.7,2.1/2,**,16-16,39.1,4.8,2,466(0),,,,[東]菊沢隆徳,Ｇ１レーシング,
15,1,1,ボナマティーナ,牝3,51,野中悠太,1:17.8,3/4,**,8-7,42.0,76.8,12,458(0),,,,[東]竹内正洋,程田真司,
16,3,5,リネンコジーン,牡3,56,大庭和弥,1:17.9,1/2,**,15-15,40.3,153.0,13,464(0),,,,[東]南田美知,戸山光男,
