着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,ヒシヴィクトリー,牡3,56,勝浦正樹,1:49.9,,**,9-9-9-4,34.2,9.2,5,476(-6),,,,[東]牧光二,阿部雅英,500.0
2,4,8,アランブレラ,牡3,56,戸崎圭太,1:50.0,3/4,**,12-12-12-4,34.2,3.1,1,550(0),,,,[東]尾関知人,キャロットファーム,200.0
3,2,3,シセイヒテン,牡3,56,伊藤工真,1:50.1,3/4,**,2-4-3-4,35.0,5.1,3,444(+4),,,,[東]宗像義忠,猪苗代勇,130.0
4,5,9,アルキミア,牡3,56,大野拓弥,1:50.4,1.3/4,**,13-13-13-8,34.5,31.2,8,426(-2),,,,[東]大和田成,社台レースホース,75.0
5,8,15,サトノレックス,牡3,56,三浦皇成,1:50.5,1/2,**,2-2-3-3,35.4,18.3,6,450(-2),,,,[東]国枝栄,サトミホースカンパニー,50.0
6,5,10,ツクバマカナ,牡3,56,丸田恭介,1:50.9,2.1/2,**,9-11-9-13,35.2,593.4,16,464(0),,,,[東]蛯名利弘,細谷武史,
7,6,11,ジェネラルシップ,牡3,56,石橋脩,1:50.9,アタマ,**,7-8-6-8,35.4,3.6,2,452(+10),,,,[東]黒岩陽一,ヒダカ・ブリーダーズ・ユニオン,
8,2,4,モカチョウサン,牝3,54,松岡正海,1:50.9,アタマ,**,14-14-14-8,34.8,38.9,10,424(-4),,,,[東]中舘英二,チョウサン,
9,1,1,ウインオルビット,牡3,56,ミナリク,1:51.2,2,**,9-9-9-14,35.6,34.6,9,492(-6),,,,[東]池上昌弘,ウイン,
10,7,14,オペラサンデー,牡3,56,北村宏司,1:51.3,1/2,**,2-2-2-2,36.4,185.8,12,432(-4),,,,[東]谷原義明,戸部政彦,
11,8,16,ホウオウサマンサ,牝3,54,柴田大知,1:51.5,1,**,14-14-15-15,35.3,574.5,15,456(-4),,,,[東]池上昌和,小笹芳央,
12,7,13,ネオダラス,牡3,56,江田照男,1:51.5,クビ,**,5-6-6-7,36.1,56.8,11,498(+16),,,,[東]田村康仁,西田俊二,
13,6,12,ブライトホープ,牝3,51,野中悠太,1:51.9,2.1/2,**,1-1-1-1,37.1,489.3,14,458(-8),,,,[東]二ノ宮敬,Ｈ．Ｈ．シェイク・モハメド,
14,3,5,シャドウラーテル,牡3,56,内田博幸,1:51.9,ハナ,**,5-5-5-8,36.6,6.9,4,478(-6),,,,[東]斎藤誠,Ｓｈａｄｏｗ,
15,4,7,サノノツルギ,セ3,54,武藤雅,1:52.4,3,**,16-16-16-16,36.0,240.1,13,462(-14),,,,[東]栗田徹,佐野信幸,
16,1,2,フラッシュテソーロ,牡3,56,田辺裕信,1:52.4,クビ,**,7-6-6-8,37.0,25.4,7,482(+10),,,,[東]金成貴史,了徳寺健二ホールディングス,
