着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,13,クレディブル,牡3,56,田辺裕信,1:56.3,,**,14-14-13-12,38.7,11.8,4,504(+6),,,,[東]萩原清,清水二朗,720.0
2,3,3,アメリカンファクト,牡3,54,武藤雅,1:56.4,3/4,**,2-2-2-1,40.2,107.2,12,484(-4),,,,[東]戸田博文,吉澤克己,290.0
3,8,14,マイネルサリューエ,牡3,56,松岡正海,1:56.4,ハナ,**,9-9-1-3,40.2,44.2,11,500(+4),,,,[東]上原博之,サラブレッドクラブ・ラフィアン,180.0
4,5,7,マイネルアンファン,牡3,56,柴田大知,1:56.5,クビ,**,12-12-9-10,39.5,29.8,7,492(+4),,,,[東]和田正道,サラブレッドクラブ・ラフィアン,110.0
5,7,11,コスモロブロイ,牡3,56,ミナリク,1:56.6,1/2,**,5-5-5-4,40.0,36.2,8,522(0),,,,[東]伊藤伸一,岡田繁幸,72.0
6,6,9,バトルマイスター,牡3,56,戸崎圭太,1:57.2,3.1/2,**,10-10-2-4,41.0,3.4,2,496(0),,,,[東]手塚貴久,グリーンフィールズ,
7,4,5,レセディラローナ,牝3,54,丸田恭介,1:57.2,ハナ,**,6-6-9-6,40.2,11.1,3,504(-8),,,,[東]奥村武,下河辺牧場,
8,1,1,アルクトス,牡3,56,大野拓弥,1:57.4,3/4,**,1-1-2-2,41.1,1.9,1,528(+2),,,,[東]栗田徹,山口功一郎,
9,2,2,アラウン,牡3,53,野中悠太,1:57.7,2,**,11-10-11-10,40.4,219.7,14,482(-3),,,,[西]森秀行,一村哲也,
10,7,12,グラスチャンプ,牡3,56,勝浦正樹,1:58.4,4,**,6-6-7-8,41.6,40.0,9,486(+24),,,,[東]田島俊明,半沢,
11,5,8,キングスキャット,牡3,55,井上敏樹,1:59.7,8,**,3-3-5-6,43.1,120.8,13,512(+4),,,,[東]和田正一,スピードファーム,
12,6,10,ミヤギウイング,牝3,54,横山典弘,2:00.6,5,**,4-3-8-8,43.7,16.9,6,490(0),,,,[東]田村康仁,菅原富美子,
13,3,4,アメノムラクモ,牡3,56,内田博幸,2:01.0,2.1/2,**,6-6-11-13,43.6,43.5,10,518(+2),,,,[東]尾形和幸,高橋文男,
中,4,6,ロードトレジャー,牡3,56,三浦皇成,,,**,12-13-14-14,,13.9,5,472(-2),,,,[東]小島茂之,ロードホースクラブ,
