着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,8,ステルヴィオ,牡3,56,ルメール,1:48.1,,**,8-8-7-6,34.1,2.3,1,466(+6),,,,[東]木村哲也,サンデーレーシング,"5,493.8"
2,4,5,エポカドーロ,牡3,56,戸崎圭太,1:48.1,ハナ,**,2-2-2-2,34.7,5.3,3,492(-4),,,,[西]藤原英昭,ヒダカ・ブリーダーズ・ユニオン,"2,226.8"
3,8,12,マイネルファンロン,牡3,56,柴田大知,1:48.7,3.1/2,**,4-4-4-3,35.0,16.0,6,458(0),,,,[東]手塚貴久,サラブレッドクラブ・ラフィアン,"1,413.4"
4,1,1,バールドバイ,牡3,56,北村宏司,1:48.7,ハナ,**,6-6-7-6,34.7,48.9,10,490(-4),,,,[東]木村哲也,ゴドルフィン,810.0
5,4,4,レノヴァール,牡3,56,北村友一,1:48.7,アタマ,**,10-10-9-9,34.5,24.8,7,510(+4),,,,[西]高野友和,キャロットファーム,540.0
6,7,10,カフジバンガード,牡3,56,内田博幸,1:48.8,クビ,**,13-13-11-11,34.4,30.3,9,474(+4),,,,[西]松元茂樹,加藤守,
7,7,11,ゴーフォザサミット,牡3,56,田辺裕信,1:48.8,クビ,**,11-11-11-12,34.4,7.8,4,500(0),,,,[東]藤沢和雄,山本英俊,
8,5,6,ハッピーグリン,牡3,56,大野拓弥,1:48.9,クビ,**,7-6-5-3,35.1,10.9,5,458(-4),,,,[地]田中淳司,会田裕一,
9,2,2,ルーカス,牡3,56,Ｍ．デム,1:49.4,3,**,8-9-9-9,35.3,4.6,2,492(+2),,,,[東]堀宣行,シルクレーシング,
10,5,7,ビッグスモーキー,牡3,56,浜中俊,1:49.8,2.1/2,**,5-4-5-3,36.0,25.1,8,528(+4),,,,[西]清水久詞,社台レースホース,
11,3,3,コスモイグナーツ,牡3,56,津村明秀,1:50.1,1.1/2,**,1-1-1-1,38.4,194.5,12,460(-4),,,,[東]高橋祥泰,ビッグレッドファーム,
12,8,13,ライトカラカゼ,牡3,56,丸山元気,1:50.8,4,**,3-3-3-6,37.2,115.4,11,464(-10),,,,[東]相沢郁,星野壽市,
13,6,9,フォルツァエフ,牡3,56,ミナリク,1:51.9,7,**,11-11-11-13,37.5,383.4,13,476(-9),,,,[西]森秀行,大野剛嗣,
