着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,タイセイシュラーク,牡3,56,三浦皇成,1:13.4,,**,2-2,37.7,6.1,4,474(0),,,,[東]新開幸一,田中成奉,600.0
2,5,9,エンゲージリング,牝3,54,岩部純二,1:13.4,クビ,**,2-3,37.7,10.9,6,472(0),,,,[東]大江原哲,ミルファーム,240.0
3,3,5,サトノユニゾン,牡3,56,北村宏司,1:14.6,7,**,5-7,38.5,6.0,3,500(0),,,,[東]古賀慎明,サトミホースカンパニー,150.0
4,4,7,オフザロック,牡3,56,田辺裕信,1:14.7,クビ,**,5-5,38.6,3.5,1,496(0),,,,[東]矢野英一,社台レースホース,90.0
5,1,1,ウェディングフォト,牡3,56,松岡正海,1:14.7,アタマ,**,1-1,39.0,8.8,5,488(0),,,,[東]高橋祥泰,Ｈ．Ｈ．シェイク・モハメド,60.0
6,8,15,カラフルワールド,牡3,56,大野拓弥,1:14.7,クビ,**,8-7,38.4,32.6,9,422(0),,,,[東]久保田貴,窪田芳郎,
7,4,8,イディナローク,牝3,53,井上敏樹,1:14.8,クビ,**,5-5,38.7,35.5,10,460(0),,,,[東]蛯名利弘,吉田千津,
8,3,6,ムーンフォース,牡3,56,江田照男,1:15.3,3,**,8-9,39.0,63.5,11,502(0),,,,[東]岩戸孝樹,ノルマンディーサラブレッドレーシング,
9,7,14,ナムラファルネーゼ,牝3,54,石橋脩,1:15.6,2,**,4-4,39.8,12.6,7,466(0),,,,[東]岩戸孝樹,奈村睦弘,
10,8,16,ヘニーマックス,牡3,56,戸崎圭太,1:15.8,1.1/4,**,10-10,39.4,4.6,2,506(0),,,,[東]栗田徹,林正道,
11,6,11,ポワンセティ,牝3,54,柴田善臣,1:16.6,5,**,11-11,39.1,93.5,12,446(0),,,,[東]斎藤誠,落合幸弘,
12,1,2,ドラヤキ,牡3,56,横山和生,1:17.0,2.1/2,**,15-15,37.9,156.6,14,470(0),,,,[東]小野次郎,中西功,
13,7,13,マリノエチュード,牝3,54,菅原隆一,1:17.3,2,**,12-12,39.6,384.3,16,440(0),,,,[東]蛯名利弘,矢野まり子,
14,5,10,マグナムオプス,牡3,56,ミナリク,1:17.5,1.1/4,**,13-13,39.2,30.8,8,524(0),,,,[東]小島茂之,岡田牧雄,
15,6,12,オーラフォ,牡3,56,武士沢友,1:17.5,クビ,**,14-14,38.7,143.7,13,526(0),,,,[東]小桧山悟,平井裕,
16,2,4,ダノンユニヴァース,セ3,56,鈴木慶太,1:20.5,大,**,16-16,39.8,164.1,15,508(0),,,,[東]大竹正博,ダノックス,
