着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,4,エアアンセム,牡7,57,川田将雅,1:48.7,,**,3-3-3-2,34.2,4.5,3,496(+2),,,,[西]吉村圭司,ラッキーフィールド,"1,841.7"
2,8,10,レッドローゼス,牡4,57,蛯名正義,1:48.7,クビ,**,7-7-8-7,33.8,4.0,2,480(-4),,,,[東]国枝栄,東京ホースレーシング,736.2
3,6,6,フローレスマジック,牝4,55,ルメール,1:48.8,3/4,**,5-5-5-5,34.1,3.6,1,472(0),,,,[東]木村哲也,サンデーレーシング,463.1
4,7,7,ハナズレジェンド,牡5,57,田辺裕信,1:49.0,1,**,9-9-10-9,33.9,4.9,4,462(+2),,,,[西]矢作芳人,広尾レース,270.0
5,5,5,ウインファビラス,牝5,55,松岡正海,1:49.2,1.1/4,**,2-2-2-2,34.9,24.5,8,472(-8),,,,[東]畠山吉宏,ウイン,182.0
6,7,8,ウイングチップ,セ6,57,丸田恭介,1:49.4,1.1/4,**,5-5-5-5,34.8,13.1,6,506(+4),,,,[東]宗像義忠,社台レースホース,
7,1,1,クラウンディバイダ,牡5,57,大野拓弥,1:49.5,クビ,**,1-1-1-1,35.3,18.2,7,472(-6),,,,[東]斎藤誠,クラウン,
8,2,2,オウケンブラック,牡7,57,松田大作,1:49.6,3/4,**,9-9-9-9,34.6,40.4,9,484(+4),,,,[東]田中剛,福井明,
8,3,3,コスモナインボール,牡6,57,柴田大知,1:49.6,同着,**,3-3-3-4,35.2,65.4,10,490(-2),,,,[東]和田雄二,ビッグレッドファーム,
10,8,9,ポールヴァンドル,牝4,55,三浦皇成,1:49.8,1.1/4,**,7-7-5-7,35.1,11.1,5,540(-4),,,,[東]上原博之,シルクレーシング,
