着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,トミケンエンデレア,牡3,56,田辺裕信,1:55.4,,**,11-13-9-2,38.1,5.7,2,486(0),,,,[東]大和田成,冨樫賢二,500.0
2,1,1,ダイヤクリーガー,牡3,56,木幡初広,1:55.6,1.1/4,**,1-1-1-1,38.9,5.8,3,510(-6),,,,[東]中野栄治,ダイヤモンドファーム,200.0
3,5,10,サイモンジルバ,牝3,54,大野拓弥,1:56.0,2.1/2,**,8-7-5-2,38.9,8.7,5,448(-8),,,,[東]根本康広,澤田昭紀,130.0
4,3,5,ディーエスバズーカ,牡3,56,勝浦正樹,1:56.4,2.1/2,**,11-10-9-8,39.1,10.0,6,500(-2),,,,[東]藤原辰雄,秋谷壽之,75.0
5,7,13,カヴァル,牡3,56,ミナリク,1:56.7,2,**,7-7-5-7,39.6,3.2,1,490(-2),,,,[東]勢司和浩,サンデーレーシング,50.0
6,8,15,エンドウォーニング,牡3,56,武士沢友,1:56.8,クビ,**,3-2-3-2,39.9,40.5,11,484(-2),,,,[東]高市圭二,井上久光,
7,6,11,ドミネーター,牡3,56,柴田大知,1:57.4,3.1/2,**,2-2-2-2,40.6,26.0,9,480(0),,,,[東]牧光二,ケンレーシング組合,
8,5,9,ショウナンカルロ,牡3,56,池添謙一,1:57.4,クビ,**,8-7-9-11,40.1,12.3,7,536(+2),,,,[東]古賀史生,湘南,
9,7,14,ファーストペンギン,牡3,56,北村宏司,1:57.6,1.1/4,**,3-4-3-2,40.7,73.1,12,506(+6),,,,[東]新開幸一,松田整二,
10,2,3,ニシノエクレール,牝3,52,武藤雅,1:57.7,クビ,**,15-14-13-12,39.9,106.6,13,446(0),,,,[東]小西一男,西山茂行,
11,2,4,サンビリングス,牡3,56,西村太一,1:58.0,1.3/4,**,14-14-15-14,40.0,350.4,16,456(-4),,,,[東]大和田成,加藤ステーブル,
12,6,12,ブルベアクワイ,牝3,54,内田博幸,1:58.1,3/4,**,3-4-5-8,41.1,8.3,4,460(+2),,,,[東]伊藤圭三,ブルアンドベア,
13,3,6,ウインスペリウス,牡3,56,松岡正海,1:58.1,クビ,**,11-10-9-8,40.8,18.6,8,426(-8),,,,[東]手塚貴久,ウイン,
14,1,2,ジャストザホマレ,牡3,56,石橋脩,1:58.1,ハナ,**,16-16-16-16,39.7,178.2,14,460(-16),,,,[東]小笠倫弘,ジャスト・タイムクラブ,
15,8,16,シャイニードラード,牡3,56,江田照男,1:59.5,9,**,10-10-13-14,41.7,226.3,15,506(-2),,,,[東]栗田博憲,小林昌志,
16,4,7,ダンディーボーイ,牡3,56,三浦皇成,2:01.6,大,**,3-4-5-12,44.5,35.2,10,460(-4),,,,[東]田村康仁,高木競走馬育成牧場,
