着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,グッドラックサマー,牡4,56,横山和生,1:55.2,,**,2-2-2-2,38.4,1.8,1,554(-2),,,,[東]尾形和幸,澤田孝之,750.0
2,8,15,リンガスネオ,セ4,56,田辺裕信,1:56.0,5,**,3-3-3-3,38.7,24.0,7,468(-12),,,,[東]中舘英二,伊藤巖,300.0
3,7,13,グレイスニコ,牝4,54,田中勝春,1:56.1,1/2,**,4-4-5-4,38.5,5.5,2,468(-4),,,,[東]土田稔,島川隆哉,190.0
4,8,16,ピアノイッチョウ,牝4,51,野中悠太,1:56.2,3/4,**,14-13-11-11,37.8,8.5,4,532(+4),,,,[東]尾形充弘,小林祥晃,110.0
5,4,8,プリエンプト,牝4,54,ミナリク,1:56.2,アタマ,**,6-6-3-4,38.8,30.7,8,476(-2),,,,[東]斎藤誠,社台レースホース,75.0
6,5,10,ポルトドレーヴ,セ5,57,北村宏司,1:56.3,1/2,**,11-10-8-7,38.3,33.4,9,462(+16),,,,[東]古賀慎明,村野康司,
7,7,14,セラファン,牝4,53,井上敏樹,1:57.1,5,**,1-1-1-1,40.4,267.4,15,490(0),,,,[東]相沢郁,小野建,
8,1,1,レッドアーサー,牡4,54,武藤雅,1:57.3,3/4,**,16-16-14-12,38.5,13.6,5,462(-2),,,,[東]戸田博文,東京ホースレーシング,
9,1,2,ショウナンハドル,牡4,56,内田博幸,1:57.7,2.1/2,**,13-13-15-15,38.8,52.5,10,470(-7),,,,[東]勢司和浩,国本哲秀,
10,2,3,ドラゴンホマレ,牝4,54,大野拓弥,1:57.7,アタマ,**,5-5-6-6,40.0,101.8,11,470(0),,,,[東]久保田貴,窪田芳郎,
11,3,6,ビーチマリカ,牝4,54,Ｍ．デム,1:57.9,1.1/2,**,10-10-11-12,39.4,7.2,3,490(+14),,,,[東]新開幸一,谷掛龍夫,
12,3,5,シチテンハッキ,牝4,54,柴田善臣,1:58.5,3.1/2,**,11-10-11-12,40.1,219.2,13,454(+6),,,,[東]高橋祥泰,Ｈ．ＦＡｓｓｏｃｉａｔｉｏｎ,
13,5,9,ロジブリランテ,牡4,56,戸崎圭太,1:58.7,1,**,8-8-6-7,41.0,17.5,6,542(-6),,,,[東]国枝栄,久米田正明,
14,2,4,カシノランド,牡6,57,大庭和弥,1:59.8,7,**,8-8-9-9,41.6,277.0,16,474(+28),,,,[東]二本柳俊,柏木務,
15,4,7,ディアチャイブ,牝4,54,江田照男,2:00.2,2.1/2,**,6-6-9-9,42.1,199.2,12,472(-6),,,,[東]菊川正達,ディアレストクラブ,
16,6,11,シルバーコンパス,牝4,54,松岡正海,2:00.9,4,**,14-13-15-16,42.0,232.8,14,532(-2),,,,[東]的場均,杉浦和也,
