着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,10,マイネルクロップ,牡8,60,山本康志,3:12.9,,,4-3-3-1,13.4,3.1,1,528(+2),,,,[東]畠山吉宏,サラブレッドクラブ・ラフィアン,780.0
2,7,12,メイショウゴウキ,セ4,59,田村太雅,3:13.4,3,,5-6-7-7,13.4,9.2,5,476(-18),,,,[西]沖芳夫,松本和子,310.0
3,4,6,ノワールギャルソン,牡6,60,江田勇亮,3:13.6,1.1/4,,2-2-2-2,13.4,4.7,2,454(+8),,,,[東]田村康仁,ディアレストクラブ,200.0
4,2,2,ベステンダンク,牡6,60,高田潤,3:13.9,1.3/4,,5-5-5-5,13.5,10.7,6,506(-6),,,,[西]安達昭夫,市川義美ホールディングス,120.0
5,6,9,ウインインスパイア,牡7,60,五十嵐雄,3:14.1,1.1/4,,1-3-1-3,13.5,7.4,4,466(+2),,,,[東]高橋祥泰,ウイン,78.0
6,5,7,アッシュゴールド,セ6,60,西谷誠,3:14.9,5,,3-1-3-4,13.5,13.4,7,436(+6),,,,[西]池江泰寿,社台レースホース,
7,8,14,クラウンドリーム,牡5,60,上野翔,3:15.9,6,,7-7-6-6,13.6,16.9,8,486(+8),,,,[東]伊藤伸一,矢野まり子,
8,7,11,アーリーサプライズ,牡4,59,石神深一,3:21.2,大,,12-12-10-10,14.0,21.6,9,500(0),,,,[東]栗田博憲,岡田牧雄,
9,4,5,フルスプレンダー,牡4,59,蓑島靖典,3:21.4,1.1/4,,10-10-8-8,14.0,380.8,14,466(+10),,,,[東]加藤和宏,岡田牧雄,
10,8,13,ゴールデンティアラ,牝5,58,草野太郎,3:21.4,ハナ,,11-11-8-9,14.0,211.9,13,460(+6),,,,[東]土田稔,菅原広隆,
11,5,8,スイートメモリーズ,牝5,58,大庭和弥,3:22.9,9,,9-9-12-12,14.1,161.5,12,516(+8),,,,[東]杉浦宏昭,堀口晴男,
12,3,3,サーデューク,牡4,59,浜野谷憲,3:23.0,3/4,,13-13-13-11,14.1,148.7,11,516(+12),,,,[東]竹内正洋,吉田和美,
中,1,1,トーセンカナロア,牡6,60,高野和馬,,,,8-7-10,,6.0,3,492(-2),,,,[東]小桧山悟,島川隆哉,
中,3,4,ダークサイド,セ7,60,金子光希,,,,14,,41.0,10,468(+8),,,,[東]高橋祥泰,星野壽市,
