着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,エンゲージリング,牝3,54,岩部純二,1:12.9,,**,1-1,38.1,1.6,1,466(-6),,,,[東]大江原哲,ミルファーム,500.0
2,5,10,シングシングシング,牝3,54,ルメール,1:13.8,5,**,5-5,38.5,6.4,2,448(-6),,,,[東]新開幸一,グリーンファーム,200.0
3,3,6,チョトツ,牝3,54,ミナリク,1:13.9,1/2,**,2-2,39.0,23.1,7,462(-8),,,,[東]伊藤大士,佐久間拓士,130.0
4,2,3,ティアップアリア,牝3,54,北村友一,1:14.0,3/4,**,12-8,38.0,36.8,10,444(-10),,,,[東]奥平雅士,田中昇,75.0
5,4,8,ガトーブリランテ,牝3,54,津村明秀,1:14.2,1,**,12-11,38.2,101.5,11,482(0),,,,[東]中舘英二,サンデーレーシング,50.0
6,8,16,パリスハート,牝3,54,吉田隼人,1:14.2,アタマ,**,7-8,38.7,7.1,3,442(-6),,,,[東]小笠倫弘,日下幸徳,
7,5,9,トモジャオール,牝3,54,石橋脩,1:14.2,クビ,**,2-2,39.3,11.7,4,464(+2),,,,[東]鈴木伸尋,吉冨学,
8,7,13,レディボロニヤ,牝3,54,蛯名正義,1:14.2,ハナ,**,5-6,38.8,31.6,8,416(0),,,,[東]尾関知人,松本俊廣,
9,7,14,ルリエフ,牝3,52,武藤雅,1:14.3,クビ,**,10-11,38.4,19.6,5,470(+18),,,,[東]竹内正洋,菅井牧場,
10,6,12,デザートカレー,牝3,54,宮崎北斗,1:14.3,クビ,**,7-6,38.8,271.7,14,430(-4),,,,[東]和田勇介,山上和良,
11,2,4,ラプターゲイル,牝3,54,戸崎圭太,1:14.6,1.1/2,**,14-13,38.4,21.5,6,432(-2),,,,[東]田中博康,ビッグレッドファーム,
12,1,1,ハニハニハーモニー,牝3,54,江田照男,1:15.7,7,**,4-4,40.6,33.2,9,490(-6),,,,[東]岩戸孝樹,飯田良枝,
13,6,11,マサノメーテル,牝3,54,柴田大知,1:16.1,2.1/2,**,9-8,40.4,213.3,12,472(+10),,,,[東]清水英克,猪野毛雅人,
14,3,5,ヴァイサファイル,牝3,54,伴啓太,1:16.9,5,**,10-13,41.1,422.6,16,454(0),,,,[東]高柳瑞樹,松田整二,
15,8,15,カシノルビー,牝3,51,山田敬士,1:16.9,ハナ,**,15-15,40.6,271.4,13,446(+2),,,,[東]蛯名利弘,柏木務,
16,4,7,フクノルピナス,牝3,54,二本柳壮,1:17.1,1,**,15-15,40.8,346.7,15,412(0),,,,[東]杉浦宏昭,福島祐子,
