着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,ワールドヘリテージ,牡3,56,勝浦正樹,1:36.4,,**,4-5-4,35.0,2.4,1,444(-4),,,,[東]金成貴史,谷岡毅,500.0
2,1,2,シュバルツリッター,牡3,56,三浦皇成,1:36.5,3/4,**,6-4-4,35.2,3.6,2,462(-4),,,,[東]伊藤大士,ライオンレースホース,200.0
3,6,12,グローリーシーカー,牡3,56,大野拓弥,1:36.5,クビ,**,13-10-6,34.7,33.3,9,440(0),,,,[東]古賀慎明,吉田照哉,130.0
4,1,1,レガロデルソル,牝3,54,柴田善臣,1:36.9,2.1/2,**,9-7-8,35.3,6.0,3,492(-2),,,,[東]矢野英一,日進牧場,75.0
5,4,7,アマイロ,牝3,54,和田竜二,1:37.1,1.1/4,**,4-5-6,35.7,19.9,7,426(-8),,,,[東]戸田博文,Ｇ１レーシング,50.0
6,2,3,ブラウンシュシュ,牝3,54,江田照男,1:37.2,1/2,**,1-1-1,36.2,262.2,13,412(-18),,,,[東]武藤善則,キャピタルクラブ,
7,6,11,タイセイアピール,牝3,54,内田博幸,1:37.2,アタマ,**,2-2-2,36.0,18.6,6,464(0),,,,[東]斎藤誠,田中成奉,
8,5,9,スプレンジーナ,牝3,52,武藤雅,1:37.4,1.1/4,**,9-10-12,35.5,81.2,10,406(0),,,,[東]大和田成,長浜牧場,
9,7,14,クイーンズトゥルー,牝3,54,吉田隼人,1:37.6,1.1/4,**,6-8-8,35.9,27.2,8,436(0),,,,[東]高木登,ノルマンディーサラブレッドレーシング,
10,3,6,カタナ,牡3,56,松岡正海,1:37.8,1.1/2,**,2-2-2,36.7,12.6,5,494(+8),,,,[東]上原博之,ＫＴレーシング,
11,8,15,アビリティ,牝3,54,的場勇人,1:38.0,1.1/4,**,9-10-10,36.1,253.8,12,458(+4),,,,[東]的場均,西村專次,
12,3,5,ユナリオンス,牝3,54,Ｍ．デム,1:38.1,クビ,**,15-13-12,36.0,8.3,4,434(-14),,,,[東]萩原清,ノースヒルズ,
13,8,16,サバイバルオオオク,牝3,51,山田敬士,1:38.3,1.1/2,**,12-14-14,35.9,449.1,15,430(-12),,,,[東]小桧山悟,福田光博,
14,2,4,デルマサイドカー,牡3,53,野中悠太,1:38.5,1.1/4,**,8-8-10,36.8,342.4,14,460(+42),,,,[東]黒岩陽一,浅沼廣幸,
15,7,13,トミケンミルト,牡3,56,田辺裕信,1:40.2,大,**,14-15-15,37.4,152.5,11,480(-4),,,,[東]田島俊明,冨樫賢二,
16,5,10,ホウオウキッカー,牡3,56,伴啓太,1:42.7,大,**,15-16-16,38.4,598.5,16,466(0),,,,[東]田島俊明,小笹芳央,
