着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,メンデンホール,牝5,55,横山典弘,1:12.4,,**,12-9,36.6,9.7,3,492(-6),,,,[東]小島太,Ｈ．Ｈ．シェイク・モハメド,750.0
2,3,6,ライバーバード,牡4,57,戸崎圭太,1:12.4,ハナ,**,1-2,37.7,1.9,1,502(+4),,,,[東]手塚貴久,馬場幸夫,300.0
3,7,14,ヒカリトップメモリ,牝5,55,田辺裕信,1:12.5,3/4,**,4-3,37.3,2.8,2,478(+2),,,,[東]池上昌弘,ヒカリクラブ,190.0
4,6,11,セイウンアワード,牡6,57,大野拓弥,1:12.5,ハナ,**,7-5,37.1,67.9,9,548(+10),,,,[東]杉浦宏昭,西山茂行,110.0
5,8,16,サンジレット,牡4,57,小島太一,1:12.6,クビ,**,2-1,37.9,446.7,15,492(-2),,,,[東]田村康仁,加藤ステーブル,75.0
6,1,2,ナンベーサン,牡5,57,勝浦正樹,1:13.0,2.1/2,**,8-8,37.5,92.8,12,502(0),,,,[東]伊藤大士,宮原廣伸,
7,1,1,メイスンラック,牝4,55,津村明秀,1:13.0,クビ,**,4-5,37.8,86.1,11,456(-4),,,,[東]岩戸孝樹,梅村浩,
8,4,8,スリーミネルバ,牝4,55,武士沢友,1:13.3,1.3/4,**,10-12,37.6,62.0,8,448(+2),,,,[東]柄崎孝,永井商事,
9,3,5,イザ,牡5,57,三浦皇成,1:13.4,クビ,**,10-10,37.8,16.8,5,504(+4),,,,[東]高柳瑞樹,松田整二,
10,7,13,アサクサレーサー,牡7,55,武藤雅,1:13.4,クビ,**,13-13,37.2,20.9,6,478(+6),,,,[東]戸田博文,田原慶子,
11,6,12,ユニルドール,牝4,52,野中悠太,1:13.5,1/2,**,13-14,37.4,522.4,16,444(-2),,,,[東]池上昌弘,大塚亮一,
12,8,15,ハイアーヴォルト,牡6,57,村田一誠,1:13.6,1/2,**,15-16,37.1,60.0,7,494(-4),,,,[東]尾形充弘,伊東純一,
13,2,4,トラストエンジェル,牝4,55,ミナリク,1:13.6,ハナ,**,16-14,37.0,141.2,13,420(-8),,,,[東]高橋文雅,菅波雅巳,
14,5,10,ヴォルタ,牡4,57,松岡正海,1:13.7,3/4,**,4-5,38.5,10.5,4,476(+8),,,,[東]奥村武,アフロｉｎＥｌＰａｓｏ,
15,5,9,マイネルヘミニス,牡4,57,柴田大知,1:13.9,3/4,**,8-10,38.4,314.2,14,470(+3),,,,[東]高橋祥泰,サラブレッドクラブ・ラフィアン,
16,4,7,ノボミリオンヌ,牝4,55,内田博幸,1:14.3,2.1/2,**,3-3,39.3,70.6,10,452(+10),,,,[東]小野次郎,ＬＳ．Ｍ,
