着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,エタニティーワルツ,牡5,57,西田雄一,1:12.3,,**,5-6,37.0,7.8,4,504(0),,,,[東]大和田成,村島昭男,750.0
2,5,9,トウショウデュエル,牡6,57,大野拓弥,1:12.3,ハナ,**,5-4,37.0,6.9,3,528(+4),,,,[東]杉浦宏昭,トウショウ産業,300.0
3,5,10,タイガーヴォーグ,牡5,57,勝浦正樹,1:12.4,1/2,**,11-8,36.5,2.5,1,508(-2),,,,[東]鈴木伸尋,千明牧場,190.0
4,3,5,リトルレグルス,牡4,57,田中勝春,1:12.6,1.1/4,**,2-1,37.8,4.5,2,502(+2),,,,[東]手塚貴久,藤田在子,110.0
5,8,16,サンジレット,牡4,57,小島太一,1:12.6,クビ,**,2-2,37.8,21.2,7,490(-2),,,,[東]田村康仁,加藤ステーブル,75.0
6,2,4,スリーミネルバ,牝4,55,武士沢友,1:13.1,3,**,11-12,37.1,132.7,15,448(0),,,,[東]柄崎孝,永井商事,
7,2,3,ギンゴー,牡5,57,江田照男,1:13.5,2.1/2,**,1-2,38.8,32.5,10,498(0),,,,[東]武市康男,ミルファーム,
8,4,7,サーヒューストン,牡4,57,松岡正海,1:13.7,1,**,15-15,37.3,91.0,13,478(-8),,,,[東]杉浦宏昭,窪田芳郎,
9,3,6,フォーティプリンス,牡4,57,戸崎圭太,1:13.7,クビ,**,13-13,37.6,25.1,9,472(+2),,,,[東]小西一男,ホースアディクト,
10,1,2,エンパシー,牡4,57,蛯名正義,1:13.7,クビ,**,15-16,37.4,22.7,8,490(-2),,,,[東]中川公成,岡浩二,
10,8,15,マッタナシ,牡4,57,津村明秀,1:13.7,同着,**,8-7,38.1,11.1,5,480(+6),,,,[東]岩戸孝樹,芳賀克也,
12,6,12,バナナボート,牡4,54,野中悠太,1:13.8,1/2,**,4-4,38.9,83.1,12,428(-8),,,,[東]柴田政人,田頭勇貴,
13,4,8,ハヤブサキラリ,牝4,55,吉田隼人,1:14.0,1.1/4,**,8-8,38.4,79.7,11,488(-4),,,,[東]池上昌和,武田修,
14,6,11,タイセイラビッシュ,牡6,57,ミナリク,1:14.3,1.3/4,**,5-8,38.9,14.1,6,496(-6),,,,[東]青木孝文,田中成奉,
15,1,1,ノボミリオンヌ,牝4,55,内田博幸,1:14.5,1,**,13-14,38.3,99.2,14,452(0),,,,[東]小野次郎,ＬＳ．Ｍ,
16,7,14,カシノアーニング,牡5,57,二本柳壮,1:14.6,3/4,**,8-8,39.0,498.1,16,450(+2),,,,[東]清水英克,柏木務,
