着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,スズカゴーディー,牡4,57,内田博幸,1:13.0,,**,7-6,36.7,3.5,1,484(-6),,,,[東]伊藤圭三,永井啓弍,750.0
2,6,12,ミッキーワイン,牡4,57,横山典弘,1:13.3,1.3/4,**,2-2,37.8,8.4,5,492(0),,,,[東]菊沢隆徳,野田みづき,300.0
3,8,16,グラスブルース,牡4,57,木幡初広,1:13.6,1.3/4,**,3-3,37.9,7.9,4,508(-2),,,,[東]牧光二,半沢,190.0
4,6,11,グレーパール,牝5,55,北村宏司,1:13.9,2,**,1-1,38.5,4.3,3,502(+6),,,,[東]萩原清,金子真人ホールディングス,110.0
5,2,4,ユアザスター,牡5,57,戸崎圭太,1:14.0,3/4,**,10-9,37.4,34.5,8,512(+2),,,,[東]伊藤圭三,西村專次,75.0
6,7,14,リチュアルローズ,牝5,55,田中勝春,1:14.1,クビ,**,9-9,37.7,34.8,9,468(-10),,,,[東]新開幸一,社台レースホース,
7,1,1,トモジャポルックス,牡5,57,藤岡佑介,1:14.1,クビ,**,15-14,36.8,45.5,10,482(+6),,,,[東]鈴木伸尋,吉冨朝美,
8,2,3,ペイシャスナッチ,牝5,55,江田照男,1:14.4,1.3/4,**,12-12,37.5,179.9,13,490(-6),,,,[東]高橋裕,北所直人,
9,4,8,シーエーパイロット,牝4,55,石橋脩,1:14.5,3/4,**,10-9,38.0,13.5,6,486(-2),,,,[東]勢司和浩,Ｓｈａｄｏｗ,
10,5,9,ロッジポールパイン,牡5,57,三浦皇成,1:14.7,1.1/4,**,4-4,38.7,19.6,7,522(+2),,,,[東]金成貴史,大野富生,
11,7,13,カンタベリーマイン,セ5,57,丸田恭介,1:15.0,2,**,7-8,38.7,248.6,14,458(-6),,,,[東]石栗龍彦,峰哲馬,
12,3,5,ウォリアーズクロス,牡5,57,ルメール,1:15.1,1/2,**,4-6,39.1,3.9,2,548(+2),,,,[東]国枝栄,シルクレーシング,
13,1,2,トライデントミノル,牡4,54,野中悠太,1:15.3,1.1/2,**,12-12,38.5,166.6,12,458(+8),,,,[東]中舘英二,吉岡實,
14,4,7,ブラーゼン,牝4,55,長岡禎仁,1:16.2,5,**,14-14,39.2,372.1,15,420(-2),,,,[東]松永康利,杉浦和也,
15,5,10,スズハヤトウー,牡5,55,武藤雅,1:16.3,クビ,**,15-16,39.0,497.3,16,502(0),,,,[東]松永康利,宮原廣伸,
16,8,15,チェアーグライド,セ4,57,田辺裕信,1:16.3,アタマ,**,4-5,40.3,49.1,11,502(+4),,,,[東]矢野英一,社台レースホース,
