着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,10,ディライトフル,セ7,60,白浜雄造,3:34.4,,,1-1-1-1,13.4,6.0,3,480(-8),,,,[西]大久保龍,ノースヒルズ,"1,350.0"
2,7,12,シゲルボスザル,牡4,59,植野貴也,3:35.0,3.1/2,,10-9-4-3,13.4,52.0,10,460(-4),,,,[西]谷潔,森中蕃,540.0
3,8,14,エアカーディナル,牡7,60,高田潤,3:35.3,2,,4-5-3-3,13.5,22.2,7,486(-10),,,,[西]笹田和秀,ラッキーフィールド,340.0
4,7,11,ゼンノトライブ,牡5,61,難波剛健,3:35.8,3,,6-8-7-5,13.5,3.2,2,448(+4),,,,[西]浅見秀一,大迫久美子,200.0
5,3,4,マイネルピクトル,牡7,62,五十嵐雄,3:36.6,5,,5-4-2-2,13.5,13.9,5,518(+8),,,,[東]青木孝文,サラブレッドクラブ・ラフィアン,135.0
6,5,7,タガノアーバニティ,牡5,60,林満明,3:36.9,2,,6-5-9-8,13.6,17.2,6,494(-18),,,,[西]宮徹,八木良司,
7,4,5,エイシンフランキー,牡7,61,森一馬,3:37.3,2.1/2,,12-12-12-12,13.6,29.9,8,498(-4),,,,[西]西園正都,栄進堂,
8,2,2,マサノハヤテ,牡4,59,金子光希,3:37.3,ハナ,,14-14-14-14,13.6,111.1,11,498(-6),,,,[西]加用正,猪野毛雅人,
9,6,9,ミヤジタイガ,牡8,61,小坂忠士,3:38.0,4,,8-9-4-5,13.6,2.6,1,498(-10),,,,[西]武幸四郎,曽我司,
10,1,1,プレジールシチー,牡7,60,江田勇亮,3:38.9,5,,8-5-7-9,13.7,33.9,9,502(+4),,,,[東]田村康仁,友駿ホースクラブ,
11,4,6,マイネルゼーラフ,牡7,60,草野太郎,3:39.0,1/2,,13-13-13-12,13.7,211.3,13,512(-2),,,,[東]清水英克,サラブレッドクラブ・ラフィアン,
12,3,3,ゴールドバンカー,牡6,60,石神深一,3:39.0,クビ,,10-11-11-11,13.7,128.7,12,454(-2),,,,[東]伊藤正徳,磯波勇,
13,5,8,ゴースルー,牡8,60,大江原圭,3:40.3,8,,2-2-4-7,13.8,256.1,14,482(0),,,,[東]大江原哲,静内白井牧場,
14,8,13,メイショウタカモリ,牡4,59,平沢健治,3:40.4,クビ,,2-3-9-9,13.8,8.5,4,494(-10),,,,[西]中村均,松本好雄,
