着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,キューグレーダー,牡3,56,戸崎圭太,1:52.5,,**,4-4-3-3,36.0,2.1,1,510(+2),,,,[東]栗田徹,シルクレーシング,500.0
2,1,1,ホッコーエレノア,牝3,54,田辺裕信,1:52.7,1.1/4,**,1-1-1-1,36.4,5.9,3,502(-4),,,,[東]戸田博文,北幸商事,200.0
3,3,6,アルキミア,牡3,56,大野拓弥,1:52.7,クビ,**,7-6-6-8,35.9,10.4,5,432(+6),,,,[東]大和田成,社台レースホース,130.0
4,4,7,ヒラボクプレミアム,牡3,56,吉田隼人,1:52.7,ハナ,**,7-7-9-5,35.7,10.8,6,466(+4),,,,[東]国枝栄,平田牧場,75.0
5,6,12,グローリーシャイン,牡3,56,北村宏司,1:52.9,1.1/4,**,12-13-12-11,35.5,44.1,9,444(0),,,,[東]木村哲也,保坂和孝,50.0
6,2,3,サノサン,牡3,54,武藤雅,1:52.9,アタマ,**,5-4-3-5,36.3,5.4,2,462(-4),,,,[東]尾形和幸,佐野信幸,
7,6,11,ロゼフェニックス,牡3,56,勝浦正樹,1:52.9,アタマ,**,9-9-9-8,35.9,34.9,8,428(-4),,,,[東]高橋義博,高橋信博,
8,2,4,オオイリ,牡3,56,石橋脩,1:53.2,1.3/4,**,6-7-6-5,36.4,7.2,4,490(0),,,,[東]中川公成,古川智洋,
9,8,16,オールドナシュワン,牡3,56,松岡正海,1:53.2,クビ,**,12-12-3-3,36.6,173.9,12,496(-4),,,,[東]松永康利,リーヴァ,
10,3,5,リブラン,牝3,54,ミナリク,1:53.2,ハナ,**,9-9-11-11,36.0,128.8,10,426(0),,,,[東]相沢郁,小泉修,
11,1,2,ハピネスメーカー,牝3,54,柴田大知,1:53.4,1.1/4,**,2-2-2-2,37.1,31.4,7,422(0),,,,[東]高橋祥泰,サラブレッドクラブ・ラフィアン,
12,4,8,ガンロック,牡3,56,丹内祐次,1:53.6,1.1/4,**,2-3-6-8,36.9,165.8,11,462(+12),,,,[東]牧光二,高嶋祐子,
13,8,15,ゴルゴンゾーラ,牝3,54,嘉藤貴行,1:54.1,3,**,14-14-15-13,36.4,853.3,16,416(-6),,,,[東]星野忍,内田玄祥,
14,5,9,ノーブルナイト,牡3,56,武士沢友,1:54.8,4,**,14-14-12-14,37.4,525.3,15,458(-2),,,,[東]水野貴広,吉木伸彦,
15,7,14,フィデリオ,牡3,56,藤岡佑介,1:56.1,8,**,16-16-15-16,38.3,203.5,13,404(-4),,,,[東]田中剛,ノースヒルズ,
16,5,10,トーシンバルゲルド,牡3,56,的場勇人,1:56.4,2,**,9-9-12-14,39.0,306.1,14,456(0),,,,[東]的場均,長井純一,
