着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,3,エスティーム,牡4,56,大野拓弥,2:36.2,,**,6-5-8-7,35.1,33.4,9,520(-4),,,,[東]金成貴史,岡田繁幸,"1,521.7"
2,2,2,クレッシェンドラヴ,牡4,56,内田博幸,2:36.2,クビ,**,5-5-4-6,35.2,4.3,3,492(0),,,,[東]林徹,広尾レース,606.2
3,7,8,ウインヴォラーレ,牡5,57,松岡正海,2:36.3,3/4,**,2-2-3-3,35.6,4.0,2,472(+10),,,,[東]手塚貴久,ウイン,383.1
4,1,1,チャロネグロ,牡4,56,ミナリク,2:36.5,1.1/4,**,6-5-4-3,35.5,6.3,4,494(0),,,,[東]大和田成,金子真人ホールディングス,230.0
5,8,10,ショパン,牡5,57,Ｍ．デム,2:36.6,クビ,**,3-3-4-7,35.7,3.7,1,474(-8),,,,[西]角居勝彦,窪田康志,150.0
6,7,7,コスモピクシス,牝5,55,柴田大知,2:36.6,アタマ,**,10-10-10-10,34.9,26.0,8,426(-4),,,,[東]中野栄治,ビッグレッドファーム,
7,4,4,サトノシャーク,牡4,56,和田竜二,2:36.6,ハナ,**,3-3-4-3,35.7,19.6,7,524(+2),,,,[西]池江泰寿,サトミホースカンパニー,
8,8,9,バラダガール,牝4,54,戸崎圭太,2:36.8,1.1/4,**,9-9-2-1,36.3,7.1,5,546(-2),,,,[東]国枝栄,シルクレーシング,
9,6,6,サンデームーティエ,牡4,56,勝浦正樹,2:37.4,3.1/2,**,1-1-1-2,36.9,12.6,6,446(0),,,,[東]谷原義明,戸部政彦,
10,5,5,タケルラムセス,牡6,57,北村宏司,2:37.5,1/2,**,6-5-8-9,36.3,128.2,10,488(-4),,,,[東]田村康仁,森保彦,
