着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,4,キャベンディッシュ,牡3,56,Ｍ．デム,1:55.2,,**,14-14-2-1,38.9,5.1,3,484(0),,,,[東]小桧山悟,本杉芳郎,720.0
2,7,12,スウィングビート,牡3,56,内田博幸,1:55.5,2,**,13-13-8-9,38.4,4.1,2,480(+2),,,,[東]加藤征弘,社台レースホース,290.0
3,2,2,ゴライアス,牡3,56,大野拓弥,1:56.1,3.1/2,**,6-7-6-7,39.1,2.7,1,490(+2),,,,[東]高木登,サンデーレーシング,180.0
4,5,8,ネコワシ,牡3,56,北村宏司,1:56.1,クビ,**,11-11-14-11,38.6,36.6,9,492(-2),,,,[東]星野忍,桐谷茂,110.0
5,4,6,モリトユウブ,牡3,56,蛯名正義,1:56.2,クビ,**,4-5-6-5,39.3,69.6,11,486(+2),,,,[東]堀井雅広,石橋忠之,72.0
6,3,5,レオアルティメット,牡3,56,江田照男,1:56.3,1/2,**,1-1-1-2,40.0,78.5,12,522(-8),,,,[東]牧光二,レオ,
7,7,13,マイネルサリューエ,牡3,56,松岡正海,1:56.4,3/4,**,10-7-3-5,39.7,12.8,5,496(-4),,,,[東]上原博之,サラブレッドクラブ・ラフィアン,
8,6,11,マイネルアンファン,牡3,56,柴田大知,1:56.4,ハナ,**,11-11-12-14,39.1,14.9,6,486(-6),,,,[東]和田正一,サラブレッドクラブ・ラフィアン,
9,8,14,エクレアハンター,牡3,56,石橋脩,1:56.5,3/4,**,3-3-3-3,39.9,6.8,4,448(-4),,,,[東]大和田成,李柱坤,
10,1,1,ディーズフェイク,牝3,54,勝浦正樹,1:56.7,1.1/4,**,4-3-8-7,39.6,184.0,14,458(-2),,,,[東]藤原辰雄,秋谷壽之,
11,4,7,ギガバッケン,牡3,56,西田雄一,1:56.9,3/4,**,6-5-8-11,39.8,28.2,7,526(-18),,,,[東]中川公成,ノルマンディーサラブレッドレーシング,
12,2,3,コスモロブロイ,牡3,56,ミナリク,1:56.9,ハナ,**,14-14-11-11,39.7,30.0,8,526(+4),,,,[東]伊藤伸一,岡田繁幸,
13,5,9,ノアダイヤモンド,牝3,54,吉田隼人,1:57.4,3,**,8-7-12-10,40.1,125.9,13,460(-8),,,,[東]大江原哲,佐山公男,
14,8,15,タイセイシュラーク,牡3,56,田中勝春,1:58.3,5,**,2-2-3-3,41.6,48.1,10,472(-2),,,,[東]新開幸一,田中成奉,
15,6,10,ビレッジキング,牡3,54,武藤雅,1:59.5,7,**,8-7-15-15,41.7,681.6,15,458(-4),,,,[東]土田稔,村山輝雄,
