着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,センチュリオン,牡6,57,大野拓弥,1:52.8,,**,5-4-5-3,38.0,3.6,1,536(+4),,,,[東]田村康仁,窪田康志,"2,234.3"
2,3,6,リーゼントロック,牡7,56,松岡正海,1:52.8,クビ,**,2-2-2-2,38.3,35.1,10,526(+2),,,,[西]矢作芳人,三浦大輔,889.8
3,5,10,クインズサターン,牡5,56,戸崎圭太,1:53.1,1.3/4,**,11-11-13-10,37.3,4.7,3,480(+2),,,,[西]野中賢二,クイーンズ・ランチ,554.9
4,8,15,ドリームキラリ,牡6,57,三浦皇成,1:53.3,1.1/4,**,1-1-1-1,38.9,13.7,6,508(+30),,,,[西]矢作芳人,ライオンレースホース,330.0
5,6,12,タガノゴールド,牡7,56,内田博幸,1:53.7,2.1/2,**,12-13-9-6,38.2,77.6,13,484(+12),,,,[西]川村禎彦,八木良司,220.0
6,7,14,タムロミラクル,牡6,57,川田将雅,1:54.0,1.3/4,**,9-9-6-6,38.7,26.2,8,476(-6),,,,[西]西園正都,谷口屯,
7,8,16,コスモカナディアン,牡5,57,柴田大知,1:54.4,2.1/2,**,4-4-3-4,39.7,4.2,2,496(+12),,,,[東]金成貴史,ビッグレッドファーム,
8,2,3,サクラルコール,牡7,56,北村宏司,1:54.5,クビ,**,9-9-12-13,38.9,9.5,5,496(+2),,,,[東]田島俊明,さくらコマース,
9,5,9,サノイチ,牡7,56,武藤雅,1:54.6,1/2,**,14-14-15-13,38.5,159.5,15,478(-2),,,,[東]尾形和幸,佐野信幸,
10,4,7,ブレスアロット,牡5,56,田辺裕信,1:54.6,クビ,**,15-15-15-11,38.6,16.5,7,470(-2),,,,[東]高柳瑞樹,吉田照哉,
11,6,11,タガノヴェリテ,セ6,56,横山典弘,1:54.7,3/4,**,7-7-9-11,39.2,38.6,11,476(-6),,,,[西]本田優,八木良司,
12,3,5,タガノディグオ,牡4,56,藤岡佑介,1:54.9,1.1/4,**,16-16-9-6,39.4,8.7,4,532(-2),,,,[西]宮徹,八木良司,
13,1,1,シュテルングランツ,牡7,56,江田照男,1:55.0,1/2,**,7-7-6-6,39.7,140.2,14,488(-6),,,,[東]武藤善則,グリーンファーム,
14,1,2,シンゼンレンジャー,牡9,56,田中勝春,1:55.4,2.1/2,**,12-11-14-13,39.5,163.2,16,512(-4),,,,[西]飯田祐史,原司郎,
15,4,8,コパノチャーリー,牡6,57,福永祐一,1:56.1,4,**,2-3-3-5,41.4,26.3,9,520(-1),,,,[西]村山明,小林祥晃,
16,7,13,パドルウィール,牡7,57,津村明秀,1:58.6,大,**,5-4-6-13,43.2,63.5,12,502(+12),,,,[西]中尾秀正,シルクレーシング,
