着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,10,アドマイヤルプス,牡2,55,マーフィ,1:56.3,,**,2-2-2-2,39.6,1.8,1,550(-2),,,,[東]加藤征弘,近藤利一,500.0
2,7,14,マイネルエンカント,牡2,55,和田竜二,1:56.5,1.1/4,**,10-8-4-3,39.4,160.1,11,452(+4),,,,[東]和田勇介,サラブレッドクラブ・ラフィアン,200.0
3,2,3,コスモスーベニア,牡2,55,丹内祐次,1:56.6,1/2,**,1-1-1-1,40.0,30.8,6,528(+8),,,,[東]岩戸孝樹,ビッグレッドファーム,130.0
4,6,12,ルナエクリプス,牡2,55,石橋脩,1:56.8,1.1/2,**,5-6-3-3,40.0,8.8,3,516(0),,,,[東]田村康仁,吉田晴哉,75.0
5,4,7,ビートザウイングス,牡2,55,ルメール,1:57.2,2.1/2,**,11-11-8-7,39.8,3.2,2,492(+10),,,,[東]手塚貴久,社台レースホース,50.0
6,2,4,カラヤン,牡2,55,武士沢友,1:58.8,10,**,13-13-11-11,41.1,89.3,8,486(+2),,,,[東]小桧山悟,三岡陽,
7,4,8,ユニバーサルタイム,牡2,55,宮崎北斗,1:58.8,アタマ,**,5-6-4-5,41.8,193.2,13,492(+2),,,,[東]中川公成,山上和良,
8,1,2,ネイチャーゴールド,牡2,52,小林凌大,1:58.8,アタマ,**,13-11-13-12,40.7,101.6,9,482(-6),,,,[東]根本康広,井上修一,
9,5,9,サンロックランド,牡2,55,松岡正海,1:58.9,1/2,**,12-13-11-8,41.2,15.7,5,506(0),,,,[東]小野次郎,加藤ステーブル,
10,3,5,ダンブルドア,牡2,52,菅原明良,1:59.3,2.1/2,**,2-2-4-5,42.3,15.3,4,530(+6),,,,[東]田中清隆,嶋田賢,
11,3,6,ピュアファンタジー,牝2,54,江田照男,2:00.2,5,**,5-4-10-9,42.6,324.1,15,476(+8),,,,[東]蛯名利弘,堀口晴男,
12,6,11,ノーブルフェアリー,牝2,54,勝浦正樹,2:00.3,1/2,**,9-8-8-9,42.9,158.3,10,478(0),,,,[東]水野貴広,吉木伸彦,
13,1,1,スタジアムロック,牡2,55,大庭和弥,2:00.7,2.1/2,**,15-15-13-12,42.6,311.1,14,480(0),,,,[東]星野忍,田頭勇貴,
14,7,13,ジョウショウバイオ,牡2,55,木幡巧也,2:01.0,1.3/4,**,16-16-16-15,42.1,364.2,16,476(-4),,,,[東]牧光二,バイオ,
15,8,16,ワイルドピット,牡2,54,野中悠太,2:01.1,1/2,**,8-8-15-15,42.8,178.8,12,432(+6),,,,[東]浅野洋一,ＴＵＲＨ,
16,8,15,ケイティランボー,牡2,55,内田博幸,2:01.1,クビ,**,2-4-4-12,44.1,55.4,7,462(+12),,,,[東]清水英克,瀧本和義,
