着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,クインズラミントン,牡5,57,ビュイッ,1:10.5,,**,7-6,36.2,2.9,1,482(-2),,,,[東]池上昌和,亀田和弘,"1,541.3"
2,2,3,ガンケン,牡3,56,Ｍ．デム,1:10.5,ハナ,**,4-4,36.3,3.4,2,528(+12),,,,[西]宮本博,岡浩二,611.8
3,7,14,ナリノメジャー,牝5,55,田辺裕信,1:10.9,2.1/2,**,2-2,37.0,12.3,5,484(+4),,,,[東]上原博之,成塚清志,385.9
4,1,1,スズカゴーディー,牡5,57,大野拓弥,1:11.0,3/4,**,11-12,36.0,15.5,7,482(-4),,,,[東]伊藤圭三,永井啓弍,230.0
5,8,16,ギンゴー,牡6,57,杉原誠人,1:11.1,1/2,**,2-3,37.1,92.7,11,500(+10),,,,[東]武市康男,ミルファーム,150.0
6,3,5,モルゲンロート,牡6,57,嘉藤貴行,1:11.2,3/4,**,7-8,36.8,25.8,8,484(+4),,,,[東]竹内正洋,武田茂男,
7,1,2,グラスボイジャー,牡3,56,木幡巧也,1:11.3,1/2,**,1-1,37.4,13.5,6,532(+2),,,,[東]牧光二,半沢,
8,6,12,クーリュ,牝5,55,横山典弘,1:11.4,クビ,**,11-11,36.5,9.1,4,464(0),,,,[東]石毛善彦,ライオンレースホース,
9,4,8,クリノレオノール,牝5,55,嶋田純次,1:11.7,2,**,11-12,36.7,115.6,13,476(+20),,,,[東]星野忍,栗本博晴,
10,5,10,カズマペッピーノ,牡5,57,田中勝春,1:11.8,1/2,**,9-9,37.2,49.6,10,514(-8),,,,[西]奥村豊,雅苑興業,
11,7,13,モズベイビー,牡3,56,石橋脩,1:11.9,1/2,**,4-4,37.7,31.5,9,512(+10),,,,[西]牧浦充徳,キャピタル・システム,
12,4,7,アルマユディト,牝4,55,松岡正海,1:12.1,1.1/4,**,15-15,36.3,110.3,12,488(+4),,,,[東]中舘英二,コウトミックレーシング,
13,2,4,ウイナーズロード,牝5,55,柴田大知,1:12.1,クビ,**,4-6,37.9,309.5,15,440(+4),,,,[東]天間昭一,宮内牧場,
14,5,9,グラスルーナ,牝4,55,木幡初也,1:12.2,1/2,**,11-12,37.3,362.1,16,484(-4),,,,[東]杉浦宏昭,半沢,
15,3,6,サニーストーム,牝3,54,マーフィ,1:12.4,1,**,10-9,37.7,6.3,3,450(-4),,,,[東]加藤征弘,陳立文,
16,6,11,ベアクアウフ,牡3,56,三浦皇成,1:13.9,9,**,16-16,37.3,139.0,14,484(0),,,,[東]清水英克,ディアレストクラブ,
