着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,6,ミュアウッズ,牝2,54,石橋脩,1:56.6,,**,1-1-1-1,39.3,2.2,1,586(0),,,,[東]尾関知人,吉田勝己,700.0
2,6,9,ルコントブルー,牝2,54,北村宏司,1:57.2,3.1/2,**,5-6-6-3,39.2,17.1,6,540(0),,,,[東]勢司和浩,シルクレーシング,280.0
3,7,10,セイウンヒロイン,牝2,54,大野拓弥,1:58.0,5,**,2-2-2-3,40.5,5.3,2,508(0),,,,[東]奥平雅士,西山茂行,180.0
4,4,4,ソフィスティケイト,牝2,54,丸山元気,1:59.3,8,**,5-4-2-2,41.8,14.0,5,442(0),,,,[東]大和田成,阿部善武,110.0
5,6,8,カリカンテ,牝2,54,津村明秀,1:59.7,2.1/2,**,2-2-2-6,42.2,24.4,8,476(0),,,,[東]加藤士津,吉田和美,70.0
6,8,12,カフェレヨン,牝2,52,木幡育也,1:59.9,1.1/2,**,13-13-11-11,41.2,29.1,9,508(0),,,,[東]古賀慎明,西川光一,
7,3,3,ラズベリードリーム,牝2,54,石川裕紀,2:00.0,クビ,**,10-10-8-8,41.7,18.2,7,498(0),,,,[東]林徹,ヒダカ・ブリーダーズ・ユニオン,
8,2,2,トップブランド,牝2,54,三浦皇成,2:00.0,ハナ,**,9-8-5-5,42.2,6.5,3,492(0),,,,[東]伊藤圭三,ヒダカ・ブリーダーズ・ユニオン,
9,7,11,シャランドール,牝2,51,菅原明良,2:00.1,1/2,**,2-4-6-7,42.1,12.8,4,458(0),,,,[東]大竹正博,湊義明,
10,5,7,トーホウカッフェ,牝2,54,嘉藤貴行,2:01.7,10,**,8-8-8-9,43.3,142.6,13,508(0),,,,[東]田中清隆,東豊物産,
11,1,1,シゲルニクス,牝2,51,大塚海渡,2:02.1,2,**,11-11-12-12,43.0,126.3,12,420(0),,,,[東]和田雄二,森中蕃,
12,4,5,ツバキヒメ,牝2,54,江田照男,2:02.8,4,**,5-6-8-9,44.5,46.4,11,486(0),,,,[東]大江原哲,平本敏夫,
13,8,13,レディーフラッシュ,牝2,54,古川吉洋,2:04.8,大,**,11-11-12-13,45.6,44.4,10,472(0),,,,[東]古賀史生,小林博雄,
