着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,ギベルティ,牡2,55,武豊,1:37.8,,**,2-1-1,35.2,6.7,3,524(0),,,,[東]小島茂之,ゴドルフィン,700.0
2,4,8,ブライドグルーム,牡2,55,ムーア,1:38.1,2,**,3-3-2,35.2,1.7,1,452(0),,,,[東]堀宣行,社台レースホース,280.0
3,6,11,ラストエクセル,牝2,54,Ｍ．デム,1:38.3,1.1/4,**,15-8-8,35.0,10.9,5,444(0),,,,[東]伊藤大士,ニッシンホールディングス,180.0
4,5,9,チャロアイト,牝2,54,大野拓弥,1:38.4,3/4,**,3-3-2,35.6,10.6,4,474(0),,,,[東]池上昌和,吉田和子,110.0
5,5,10,グランチーノ,牝2,54,津村明秀,1:38.6,1.1/4,**,7-6-5,35.4,38.5,7,458(0),,,,[東]岩戸孝樹,小菅誠,70.0
6,8,15,フレッシュスタート,牝2,54,柴田大知,1:39.0,2.1/2,**,13-8-8,35.6,44.7,8,410(0),,,,[東]高橋祥泰,サラブレッドクラブ・ラフィアン,
7,2,4,アイノア,牝2,54,宮崎北斗,1:39.1,1/2,**,7-10-10,35.6,28.0,6,486(0),,,,[東]青木孝文,ビッグレッドファーム,
8,7,14,セシール,牝2,54,石川裕紀,1:39.2,3/4,**,5-6-5,36.1,157.3,12,424(0),,,,[東]小笠倫弘,島川隆哉,
9,3,6,アッタヴァンティ,牝2,54,川田将雅,1:39.8,3.1/2,**,10-13-11,36.1,5.0,2,424(0),,,,[東]中川公成,サンデーレーシング,
10,1,1,シンカンワールド,牝2,54,勝浦正樹,1:39.8,アタマ,**,7-5-7,36.8,266.4,14,424(0),,,,[東]藤原辰雄,國武佳博,
11,3,5,ポンポンルージュ,牝2,54,丹内祐次,1:40.2,2,**,11-15-15,36.2,86.5,10,470(0),,,,[東]伊藤大士,ビッグレッドファーム,
12,7,13,ケイティミラクル,牡2,55,横山和生,1:40.3,1/2,**,15-16-16,36.1,155.2,11,484(0),,,,[東]小野次郎,瀧本和義,
13,6,12,ムーンピラー,牡2,55,武藤雅,1:40.5,1.1/4,**,12-12-11,36.9,82.8,9,470(0),,,,[東]矢野英一,林正道,
14,2,3,キョウエイブリッツ,牝2,54,菅原隆一,1:40.8,1.3/4,**,5-10-11,37.3,176.9,13,408(0),,,,[東]武市康男,田中晴夫,
15,8,16,サンプレスコット,牝2,54,蛯名正義,1:40.9,1/2,**,14-14-11,37.0,382.8,16,430(0),,,,[東]天間昭一,加藤ステーブル,
16,4,7,スナイプトウショウ,牝2,54,木幡初也,1:41.2,1.3/4,**,1-2-4,38.6,307.0,15,514(0),,,,[東]杉浦宏昭,トウショウ産業,
