着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,コパノライダー,牡2,53,斎藤新,1:12.6,,**,2-2,38.1,6.1,2,450(+2),,,,[東]斎藤誠,小林照弘,500.0
2,2,3,ニーケススマイル,牡2,53,岩田望来,1:12.7,1/2,**,4-4,38.0,71.2,10,460(-4),,,,[東]蛯名利弘,高橋ファーム,200.0
3,7,14,サンドストーム,牡2,52,菅原明良,1:12.9,1.1/2,**,9-8,37.4,9.2,4,432(+6),,,,[東]尾形和幸,古賀慎一,130.0
4,4,7,エターナルダイヤ,牡2,55,木幡初也,1:12.9,クビ,**,1-1,38.6,2.1,1,460(-2),,,,[東]宗像義忠,鈴木芳夫,75.0
5,1,2,スリーハーバー,牡2,53,木幡育也,1:13.2,1.3/4,**,4-4,38.6,16.5,7,498(+2),,,,[東]柄崎孝,永井商事,50.0
6,6,11,トーセンリミテッド,牡2,55,柴田大知,1:13.5,2,**,10-10,37.8,11.7,5,518(+2),,,,[東]深山雅史,島川隆哉,
7,8,16,アンブローニュ,牡2,55,北村宏司,1:13.7,1.1/4,**,8-7,38.4,32.3,8,492(+14),,,,[東]根本康広,ノルマンディーサラブレッドレーシング,
8,1,1,シャランドール,牝2,54,丸山元気,1:14.0,1.1/2,**,10-10,38.4,38.9,9,460(+2),,,,[東]大竹正博,湊義明,
9,8,15,ショウナンアサヤケ,牡2,55,池添謙一,1:14.2,1.1/4,**,4-4,39.6,6.4,3,498(-2),,,,[東]武市康男,国本哲秀,
10,5,9,ランテーナモア,牝2,54,三浦皇成,1:14.3,1/2,**,2-2,39.9,16.0,6,424(-2),,,,[東]新開幸一,ディアレストクラブ,
11,5,10,ガッツ,牡2,55,杉原誠人,1:14.6,1.3/4,**,7-8,39.7,230.6,12,486(+10),,,,[東]伊藤大士,ミルファーム,
12,3,6,ユーアーマイソウル,牡2,55,嘉藤貴行,1:14.7,1/2,**,12-12,38.8,469.3,15,484(+10),,,,[東]伊藤伸一,ミルファーム,
13,2,4,ボンテンマル,牡2,55,丹内祐次,1:15.3,3.1/2,**,13-13,39.0,242.1,13,444(+10),,,,[東]尾形和幸,高橋文男,
14,3,5,ファーステストクー,牝2,54,丸田恭介,1:15.7,2.1/2,**,14-14,38.4,348.5,14,466(+2),,,,[東]南田美知,荒井城志,
15,6,12,ハッピーナイン,牝2,51,山田敬士,1:17.9,大,**,15-15,40.0,723.8,16,442(+12),,,,[東]小桧山悟,本杉芳郎,
16,4,8,アークウェザー,牡2,52,藤田菜七,1:20.5,大,**,16-16,41.6,105.1,11,434(+20),,,,[東]的場均,成瀬篤司,
