着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,シアトルテソーロ,牡2,55,マーフィ,1:55.8,,**,1-1-1-1,39.2,2.3,1,490(0),,,,[東]栗田徹,了徳寺健二ホールディングス,700.0
2,5,9,ベルウッドネイチャ,牡2,55,Ｍ．デム,1:55.8,クビ,**,2-2-2-2,39.1,6.8,3,540(0),,,,[東]伊藤大士,鈴木照雄,280.0
3,3,6,ミスターサンド,牡2,55,田辺裕信,1:56.1,1.1/2,**,6-5-3-3,38.8,7.7,4,474(0),,,,[東]栗田徹,山口功一郎,180.0
4,2,3,ケンシンコウ,牡2,52,小林凌大,1:57.2,7,**,9-9-8-7,38.6,81.2,10,476(0),,,,[東]小西一男,天野克彦,110.0
5,6,12,トミケンプリエール,牝2,54,吉田豊,1:58.7,9,**,7-7-6-5,40.9,319.2,16,484(0),,,,[東]小西一男,冨樫賢二,70.0
6,1,2,ユニバーサルタイム,牡2,55,宮崎北斗,1:59.2,3,**,11-11-9-9,40.5,69.1,9,490(0),,,,[東]中川公成,山上和良,
7,8,15,セレンディピア,牡2,52,菅原明良,1:59.4,1.1/4,**,3-3-4-4,41.9,5.4,2,464(0),,,,[東]尾形和幸,ノルマンディーサラブレッドレーシング,
8,6,11,コッヘル,牡2,55,津村明秀,1:59.5,3/4,**,13-14-13-13,39.7,19.7,6,486(0),,,,[東]清水英克,上野直樹,
9,7,14,ベルクハイム,牡2,55,三浦皇成,1:59.9,2.1/2,**,7-7-4-5,42.4,8.2,5,540(0),,,,[東]戸田博文,キャロットファーム,
10,2,4,メルヴェイユシチー,牡2,55,蛯名正義,2:00.7,5,**,10-9-11-11,41.6,32.0,7,526(0),,,,[東]田中清隆,友駿ホースクラブ,
11,3,5,ルートサブロク,牡2,55,武士沢友,2:01.1,2.1/2,**,12-12-14-14,41.0,85.5,11,480(0),,,,[東]高市圭二,ミルファーム,
12,8,16,コパノアーチャー,牡2,53,木幡育也,2:01.2,1/2,**,15-16-15-16,40.7,306.6,15,502(0),,,,[東]青木孝文,小林照弘,
13,4,8,キーテーマ,牡2,55,柴山雄一,2:01.3,3/4,**,13-12-11-11,42.2,119.3,13,442(0),,,,[東]土田稔,北前孔一郎,
14,1,1,メイショウフガク,牡2,55,大野拓弥,2:01.5,1.1/2,**,15-15-15-14,41.0,43.3,8,468(0),,,,[東]和田勇介,松本好雄,
15,4,7,グラスフレイバー,牡2,55,田中勝春,2:01.5,ハナ,**,4-5-9-10,42.8,151.3,14,478(0),,,,[東]松永康利,尾田信夫,
16,5,10,パレット,牝2,54,池添謙一,2:01.9,2.1/2,**,4-4-6-7,44.1,104.8,12,444(0),,,,[東]黒岩陽一,水上行雄,
