着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,ウインマリリン,牝2,54,横山武史,2:04.0,,**,2-2-2-1,35.4,12.2,6,452(0),,,,[東]手塚貴久,ウイン,700.0
2,1,2,ベリンダアン,牝2,54,田辺裕信,2:04.6,3.1/2,**,7-7-8-6,35.5,50.7,10,426(0),,,,[東]大竹正博,ＴＵＲＦレーシング,280.0
3,1,1,バインドウィード,牝2,54,マーフィ,2:04.6,クビ,**,4-4-5-3,35.7,4.7,2,444(0),,,,[東]宗像義忠,キャロットファーム,180.0
4,8,15,カイザーソウル,牡2,55,丸山元気,2:04.7,1/2,**,7-7-3-4,35.9,2.9,1,490(0),,,,[東]矢野英一,落合幸弘,110.0
5,4,8,ロードフェローズ,牡2,55,Ｍ．デム,2:04.8,クビ,**,13-13-11-6,35.3,7.2,4,460(0),,,,[西]藤岡健一,ロードホースクラブ,70.0
6,4,7,ランドアーティスト,牡2,55,ムーア,2:04.9,3/4,**,1-1-1-2,36.3,6.1,3,484(0),,,,[東]木村哲也,吉田照哉,
7,5,10,オルプランタン,牝2,54,大野拓弥,2:05.1,1.1/2,**,4-5-5-6,36.2,72.4,11,430(0),,,,[東]田中清隆,岡田牧雄,
8,3,6,ホウオウマライア,牝2,54,木幡巧也,2:05.3,1,**,11-10-11-12,35.9,37.2,8,436(0),,,,[東]牧光二,小笹芳央,
9,5,9,カントナ,牝2,51,菅原明良,2:05.6,1.3/4,**,11-12-11-10,36.2,181.9,15,374(0),,,,[東]高橋祥泰,ブルースターズファーム,
10,7,13,オンザフェーヴル,牡2,55,三浦皇成,2:05.8,1.1/4,**,4-5-5-6,36.9,7.3,5,484(0),,,,[西]野中賢二,廣崎利洋,
11,2,3,ロンドンストライプ,牡2,55,丹内祐次,2:06.0,1,**,16-16-16-15,35.9,188.6,16,468(0),,,,[東]岩戸孝樹,ライオンレースホース,
12,8,16,メンフィス,牝2,54,北村宏司,2:06.7,4,**,10-10-8-10,37.5,14.7,7,464(0),,,,[東]伊藤大士,ニッシンホールディングス,
13,2,4,セイプレシャス,牝2,54,杉原誠人,2:06.9,1.1/4,**,14-13-14-12,37.1,110.5,12,422(0),,,,[東]浅野洋一,金田成基,
14,3,5,ラッキーゾーン,牡2,52,藤田菜七,2:07.0,1/2,**,14-15-14-15,37.2,50.5,9,468(0),,,,[東]本間忍,小田切有一,
15,7,14,スマイルサクラ,牝2,54,柴田大知,2:07.0,ハナ,**,2-3-3-4,38.3,139.9,14,472(0),,,,[東]中川公成,ビッグレッドファーム,
16,6,12,ガダルカナルカナ,牝2,54,内田博幸,2:07.3,2,**,7-7-8-12,38.2,139.6,13,478(0),,,,[東]竹内正洋,由井健太郎,
