着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,セダブリランテス,牡5,56,石川裕紀,1:47.3,,**,2-2-2-2,34.6,2.9,1,526(+2),,,,[東]手塚貴久,シルクレーシング,"2,633.6"
2,2,3,ウインイクシード,牡5,56,三浦皇成,1:47.5,1.1/4,**,3-4-4-3,34.5,4.2,2,496(+2),,,,[東]鈴木伸尋,ウイン,"1,009.6"
3,5,10,イレイション,牡7,56,北村宏司,1:47.7,1,**,1-1-1-1,35.0,17.7,8,500(+4),,,,[東]池上昌和,ゴドルフィン,654.8
4,3,6,エンジニア,牡6,56,田辺裕信,1:47.9,1.1/2,**,8-8-7-7,34.7,25.5,9,482(+2),,,,[東]牧光二,高嶋祐子,390.0
5,4,8,アンノートル,牡5,56,柴田大知,1:47.9,ハナ,**,3-3-3-3,35.0,27.8,10,514(-2),,,,[東]田中博康,ビッグレッドファーム,260.0
6,4,7,メイショウオワラ,牝5,54,石橋脩,1:48.1,1.1/4,**,3-4-4-5,35.1,28.4,11,468(0),,,,[西]岡田稲男,松本好雄,
7,2,4,サーブルオール,牡6,56,津村明秀,1:48.1,クビ,**,11-11-10-7,34.7,10.4,4,488(+2),,,,[東]萩原清,キャロットファーム,
8,7,14,ナイトオブナイツ,牡6,57,横山典弘,1:48.2,クビ,**,16-16-15-13,34.3,16.5,7,464(0),,,,[西]池添兼雄,市川義美ホールディングス,
9,5,9,ソッサスブレイ,牡5,56,柴山雄一,1:48.4,1.1/4,**,9-10-11-11,34.8,512.9,16,460(+4),,,,[東]粕谷昌央,手嶋康雄,
10,1,1,マイネルハニー,牡6,58,丹内祐次,1:48.5,1/2,**,6-6-7-7,35.3,33.7,12,482(+6),,,,[東]栗田徹,サラブレッドクラブ・ラフィアン,
11,8,15,アストラエンブレム,セ6,57,丸山元気,1:48.6,1/2,**,9-8-4-5,35.6,14.6,6,476(0),,,,[東]小島茂之,シルクレーシング,
12,7,13,ベステンダンク,牡7,57,Ｍ．デム,1:48.7,3/4,**,6-6-7-10,35.5,12.2,5,508(-10),,,,[西]安達昭夫,市川義美ホールディングス,
13,8,16,レトロロック,牡7,57,野中悠太,1:48.9,1.1/2,**,12-13-11-11,35.3,232.5,14,484(-4),,,,[西]角居勝彦,金子真人ホールディングス,
14,3,5,シャイニープリンス,牡9,58,勝浦正樹,1:49.1,1.1/4,**,12-11-13-13,35.3,265.8,15,510(+20),,,,[東]深山雅史,小林昌志,
15,6,12,マイネルフロスト,牡8,58,木幡巧也,1:49.2,1/2,**,15-15-16-15,35.2,188.5,13,494(0),,,,[東]高木登,サラブレッドクラブ・ラフィアン,
16,1,2,サンリヴァル,牡4,57,内田博幸,1:49.4,1.1/2,**,14-13-13-15,35.7,6.0,3,500(+6),,,,[西]藤岡健一,幅田京子,
