着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,マイネルワルツ,牡2,52,菅原明良,1:11.8,,**,1-1,38.3,11.3,5,448(0),,,,[東]矢野英一,サラブレッドクラブ・ラフィアン,720.0
2,4,8,オーロラテソーロ,牡2,55,大野拓弥,1:11.8,クビ,**,2-2,38.1,2.1,1,486(-2),,,,[東]畠山吉宏,了徳寺健二ホールディングス,290.0
3,4,7,エンプティチェア,牡2,55,松山弘平,1:12.1,1.3/4,**,5-3,38.2,11.0,4,466(+4),,,,[西]音無秀孝,江馬由将,180.0
4,5,9,ヴァンドゥメール,牡2,55,三浦皇成,1:12.4,2,**,2-3,38.7,4.3,2,482(+2),,,,[東]加藤征弘,スリーエイチレーシング,110.0
5,2,4,スズカパンサー,牡2,55,石橋脩,1:12.5,クビ,**,15-15,37.0,29.0,8,458(+8),,,,[西]西村真幸,永井啓弍,72.0
6,7,14,プレジールドビブル,牡2,55,木幡初也,1:12.6,3/4,**,6-8,38.4,60.9,11,458(+8),,,,[東]竹内正洋,東海林貴大,
7,6,12,プロヴィデンス,牡2,55,川田将雅,1:12.6,アタマ,**,6-6,38.5,6.4,3,480(+14),,,,[東]加藤士津,藤本栄史,
8,1,2,プリンサン,牝2,53,菊沢一樹,1:12.7,クビ,**,12-10,38.2,122.9,13,424(+2),,,,[東]伊藤圭三,是枝浩平,
9,3,5,アポロセイラン,牡2,55,勝浦正樹,1:12.7,アタマ,**,12-10,38.1,54.0,10,452(+4),,,,[東]中舘英二,アポロサラブレッドクラブ,
10,3,6,デビルスダンサー,牝2,51,藤田菜七,1:12.8,1/2,**,12-10,38.3,19.7,6,432(0),,,,[東]奥村武,前迫義幸,
11,2,3,レムリアンシード,牡2,55,武藤雅,1:13.3,3,**,8-8,39.0,163.8,15,446(+12),,,,[東]武藤善則,田頭勇貴,
12,7,13,ヤマメ,牝2,52,岩田望来,1:13.3,クビ,**,8-10,38.9,50.3,9,460(+8),,,,[東]久保田貴,越村哲男,
13,5,10,ストレガ,牝2,54,杉原誠人,1:13.5,1,**,16-16,37.3,292.1,16,470(+2),,,,[東]浅野洋一,清川信弘,
14,1,1,グッドブリッジ,牡2,55,岩田康誠,1:13.5,アタマ,**,8-7,39.2,96.6,12,476(+8),,,,[東]高橋文雅,吉橋厚司,
15,6,11,ウィーンソナタ,牝2,54,田辺裕信,1:13.6,1/2,**,2-5,39.8,27.0,7,488(-4),,,,[東]伊藤圭三,星野隆男,
16,8,15,コパノビアンカ,牝2,54,柴田大知,1:13.8,1.1/4,**,8-14,39.4,153.5,14,430(-4),,,,[東]林徹,小林祥晃,
