着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,ポーラーサマー,牡2,55,ビュイッ,1:56.0,,**,3-3-2-2,38.4,3.0,1,506(+10),,,,[東]田中博康,ゴドルフィン,500.0
2,3,5,ジーマックス,牡2,55,松岡正海,1:56.2,1.1/4,**,2-2-1-1,38.6,7.4,4,528(-2),,,,[東]中舘英二,佐野信幸,200.0
3,4,7,ビービーレガロ,牡2,54,武藤雅,1:56.8,3.1/2,**,10-10-6-6,38.7,4.1,2,526(0),,,,[東]戸田博文,坂東牧場,130.0
4,8,15,サイヤダンサー,牡2,55,丸山元気,1:57.0,1,**,8-8-4-5,39.2,22.6,7,446(+8),,,,[東]深山雅史,西森功,75.0
5,2,3,ケイツーポンド,牡2,55,津村明秀,1:57.8,5,**,8-8-5-3,39.8,13.6,6,470(-2),,,,[東]鈴木伸尋,楠本勝美,50.0
6,7,14,ハイテイブルース,牡2,55,吉田豊,1:58.4,4,**,15-15-13-10,39.7,76.5,10,482(+6),,,,[東]田島俊明,中地賢次郎,
7,4,8,インセンディオ,牡2,52,菅原明良,1:58.7,1.3/4,**,13-13-14-13,39.8,326.9,15,430(0),,,,[東]田中清隆,嶋田賢,
8,1,2,パワポケプリメーロ,牡2,55,黛弘人,1:58.8,クビ,**,6-6-6-6,40.6,110.5,11,424(+4),,,,[東]中野栄治,柳原達也,
9,7,13,ウィルビーハッピー,牡2,55,丹内祐次,1:58.9,3/4,**,14-14-14-13,40.1,316.5,14,478(+8),,,,[東]奥村武,ノルマンディーサラブレッドレーシング,
10,3,6,ディーエスプルーフ,牡2,55,江田照男,1:58.9,アタマ,**,4-5-9-9,40.6,11.5,5,448(+2),,,,[東]伊藤圭三,秋谷壽之,
11,5,9,ニシノアオハル,牡2,55,大野拓弥,1:59.2,2,**,7-6-2-3,41.5,23.8,8,470(+6),,,,[東]栗田徹,西山茂行,
12,6,11,ロードスラッシュ,牡2,55,三浦皇成,1:59.9,4,**,11-12-9-8,41.5,5.6,3,456(-6),,,,[東]木村哲也,ロードホースクラブ,
13,2,4,タイムイズナカヤマ,牡2,55,嘉藤貴行,2:00.7,5,**,4-3-11-10,42.1,532.3,16,442(+2),,,,[東]高市圭二,中山牧場,
14,6,12,インディードシチー,牡2,54,野中悠太,2:00.9,1.1/4,**,15-16-16-16,40.6,157.2,13,492(+4),,,,[東]上原博之,友駿ホースクラブ,
15,5,10,プリズムストーン,牡2,55,武士沢友,2:01.6,4,**,11-10-11-10,43.1,142.4,12,470(0),,,,[東]根本康広,田頭勇貴,
16,1,1,キャンベルタウン,牡2,55,木幡巧也,2:02.8,7,**,1-1-6-15,44.7,46.2,9,484(+14),,,,[東]斎藤誠,村野康司,
