着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,5,クロスザルビコン,牡2,55,田辺裕信,2:01.6,,**,9-9-7-4,35.4,29.4,8,444(0),,,,[東]大和田成,小村アセットＭ,700.0
2,8,13,エクスプレッサー,牡2,55,石橋脩,2:01.8,1.1/2,**,2-2-2-2,36.1,3.6,1,486(0),,,,[東]堀宣行,キャロットファーム,280.0
3,5,7,サクライロ,牝2,54,丸山元気,2:02.0,1.1/4,**,5-5-4-4,36.0,4.9,3,452(0),,,,[東]木村哲也,キャロットファーム,180.0
4,7,11,リアム,牡2,55,三浦皇成,2:02.0,ハナ,**,5-5-4-4,36.1,9.3,5,520(0),,,,[東]萩原清,サンデーレーシング,110.0
5,7,10,ビップウインク,牝2,53,野中悠太,2:02.3,1.3/4,**,1-1-1-1,36.7,3.8,2,484(0),,,,[西]清水久詞,鈴木邦英,70.0
6,6,8,カンバラ,牝2,54,柴山雄一,2:02.4,1/2,**,2-2-2-2,36.8,10.8,6,488(0),,,,[東]黒岩陽一,ゴドルフィン,
7,6,9,インビジブルナイツ,牡2,55,丸田恭介,2:03.0,3.1/2,**,5-5-7-7,36.7,28.9,7,522(0),,,,[東]菊沢隆徳,ライオンレースホース,
8,5,6,ブラックシャウト,牡2,55,北村宏司,2:03.6,3.1/2,**,12-11-10-8,36.9,46.2,9,480(0),,,,[東]木村哲也,ノルマンディーサラブレッドレーシング,
9,2,2,セイウンカゲロウ,牡2,55,松岡正海,2:04.1,3,**,11-11-13-12,37.1,62.6,10,500(0),,,,[東]奥平雅士,西山茂行,
10,1,1,コモ,牝2,54,杉原誠人,2:05.7,10,**,13-13-11-10,38.9,260.2,13,448(0),,,,[東]佐藤吉勝,永山勝敏,
11,8,12,アバグネイル,牡2,55,ビュイッ,2:05.9,1.1/4,**,2-2-7-10,39.6,8.2,4,500(0),,,,[東]手塚貴久,シルクレーシング,
12,3,3,サンバーバンク,牝2,51,菅原明良,2:06.3,2.1/2,**,9-9-11-13,39.5,189.4,12,418(0),,,,[東]粕谷昌央,加藤ステーブル,
13,4,4,ソルレオーネ,牡2,55,大野拓弥,2:06.4,1/2,**,5-5-6-8,40.3,160.5,11,488(0),,,,[東]大竹正博,ＹＧＧホースクラブ,
