着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,バウンティハンター,牡2,55,黛弘人,1:12.5,,**,5-4,37.5,5.5,4,484(-2),,,,[東]藤原辰雄,浅田次郎,500.0
2,4,7,タイニーベイビー,牡2,55,津村明秀,1:12.6,1/2,**,2-2,37.8,4.9,3,438(0),,,,[東]松山将樹,山口裕介,200.0
3,4,8,ウインアクティーボ,牡2,55,松岡正海,1:12.8,1.1/4,**,5-4,37.7,4.7,2,490(-2),,,,[東]高木登,ウイン,130.0
4,5,10,ソラン,牡2,55,吉田豊,1:13.4,3.1/2,**,4-4,38.5,67.5,9,512(+4),,,,[東]古賀史生,鈴木康弘,75.0
5,2,3,クサヒバリ,牝2,51,菅原明良,1:13.4,クビ,**,2-2,38.6,15.7,6,436(+12),,,,[東]武井亮,那須野牧場,50.0
6,2,4,レイクマッジョーレ,牡2,55,柴山雄一,1:13.8,2.1/2,**,8-8,38.5,46.9,8,470(-8),,,,[東]土田稔,ゴドルフィン,
7,1,2,ジョイウイン,牡2,55,石橋脩,1:13.8,アタマ,**,1-1,39.1,3.0,1,488(+12),,,,[東]牧光二,石瀬浩三,
8,3,5,マインヒロイン,牝2,51,大塚海渡,1:13.9,クビ,**,5-7,38.9,188.9,13,432(+2),,,,[東]萱野浩二,峰哲馬,
9,8,16,ショウイモン,牝2,53,菊沢一樹,1:13.9,クビ,**,11-10,38.5,92.4,10,430(+8),,,,[東]松山将樹,井門敏雄,
10,8,15,キャストロペトラ,牡2,55,江田照男,1:14.1,1.1/4,**,13-12,38.4,128.1,11,466(+16),,,,[東]粕谷昌央,手嶋康雄,
11,5,9,ヘニービュット,牡2,55,大野拓弥,1:14.1,ハナ,**,13-12,38.4,12.3,5,496(-6),,,,[東]池上昌和,林正道,
12,6,11,サイモンサンバ,牝2,53,野中悠太,1:14.2,1/2,**,8-8,38.9,20.7,7,468(-4),,,,[東]根本康広,澤田昭紀,
13,7,14,テイエムピカピカ,牝2,54,木幡巧也,1:14.3,1/2,**,8-10,39.0,315.2,15,462(-2),,,,[東]石栗龍彦,竹園正繼,
14,7,13,クンタキンテ,牡2,55,木幡初也,1:15.5,7,**,13-15,39.8,372.9,16,470(+12),,,,[東]杉浦宏昭,小林善一,
15,3,6,フジノホーオー,牡2,55,勝浦正樹,1:15.6,1/2,**,11-12,40.2,228.1,14,456(+6),,,,[東]南田美知,田畑富子,
16,1,1,エリンクロノス,牡2,53,木幡育也,1:16.1,3,**,16-16,38.9,161.2,12,518(+14),,,,[東]大江原哲,田頭勇貴,
