着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,エコロタイガー,牡2,52,菅原明良,1:56.9,,**,2-2-2-2,39.1,3.8,1,534(+8),,,,[東]岩戸孝樹,原村正紀,500.0
2,6,12,サンビュート,牡2,55,松岡正海,1:57.4,3,**,6-7-4-4,39.5,14.5,7,498(+4),,,,[東]中舘英二,加藤ステーブル,200.0
3,8,15,ジチュダケテソーロ,牡2,55,田辺裕信,1:57.5,1/2,**,9-10-7-6,39.4,4.6,2,496(+10),,,,[東]加藤士津,了徳寺健二ホールディングス,130.0
4,1,1,ネオボーゲン,牡2,55,津村明秀,1:57.8,1.3/4,**,9-7-5-4,39.8,43.8,9,424(+2),,,,[東]鈴木伸尋,西田俊二,75.0
5,5,9,コスモスーベニア,牡2,55,丹内祐次,1:58.2,2.1/2,**,3-3-2-3,40.4,75.6,10,520(+6),,,,[東]岩戸孝樹,ビッグレッドファーム,50.0
6,8,16,ショウナンアサヤケ,牡2,55,池添謙一,1:58.3,1/2,**,1-1-1-1,41.0,9.8,5,500(+6),,,,[東]武市康男,国本哲秀,
7,6,11,フジコウキ,牡2,54,野中悠太,1:58.8,3,**,9-10-10-10,40.3,84.1,11,466(-2),,,,[東]高市圭二,荒木誠,
8,7,14,ジオパークアポロ,牡2,55,田中勝春,1:58.9,3/4,**,8-9-7-8,40.8,19.2,8,444(+2),,,,[東]田中剛,小関勝紀,
9,4,7,ベスビアナイト,牡2,55,マーフィ,1:59.1,1.1/4,**,12-12-11-10,40.5,6.6,4,514(+8),,,,[東]国枝栄,サンデーレーシング,
10,1,2,ベアジェット,牡2,55,木幡初也,1:59.5,2.1/2,**,5-4-5-6,41.5,214.8,15,490(+6),,,,[東]杉浦宏昭,熊木浩,
11,3,5,シアンフィデール,牡2,55,三浦皇成,1:59.8,2,**,15-14-14-12,41.0,5.4,3,514(+6),,,,[東]田村康仁,吉田勝己,
12,5,10,ケンシ,牡2,55,木幡巧也,2:00.7,5,**,6-5-7-9,42.6,165.1,13,454(+4),,,,[東]黒岩陽一,鈴木芳夫,
13,3,6,トミケンアラバール,牡2,54,武藤雅,2:00.8,1/2,**,16-16-14-14,41.9,109.7,12,514(+6),,,,[東]武井亮,冨樫賢二,
14,2,3,イノセントグラム,牡2,55,宮崎北斗,2:01.1,2,**,13-14-16-15,41.5,294.4,16,476(+8),,,,[東]伊藤伸一,田頭勇貴,
15,2,4,セブンミラクル,牡2,55,江田照男,2:01.5,2.1/2,**,13-12-11-12,42.9,186.6,14,482(+2),,,,[東]本間忍,橋川欣司,
16,7,13,クァンタムリープ,牡2,55,ビュイッ,2:01.8,2,**,4-5-11-15,43.2,12.8,6,476(+4),,,,[東]鹿戸雄一,シルクレーシング,
