着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,ロードオマージュ,牡2,55,石川裕紀,2:02.2,,**,1-1-1-1,35.8,3.3,2,480(0),,,,[東]尾形和幸,ロードホースクラブ,500.0
2,7,15,ブラックマジック,牡2,55,マーフィ,2:02.9,4,**,6-6-4-5,36.1,7.8,4,440(+4),,,,[東]戸田博文,窪田芳郎,200.0
3,1,1,トーセンワンダー,牡2,55,吉田豊,2:03.1,1.1/2,**,3-3-4-4,36.4,6.1,3,500(-2),,,,[東]古賀史生,島川隆哉,130.0
4,7,13,ソードライン,牡2,55,ムーア,2:03.1,アタマ,**,6-8-7-5,36.1,2.9,1,498(+2),,,,[東]堀宣行,金子真人ホールディングス,75.0
5,4,7,アラタ,牡2,55,大野拓弥,2:03.4,2,**,3-3-4-8,36.6,41.2,9,460(+8),,,,[東]和田勇介,村田能光,50.0
6,8,18,シャドウワルツ,牡2,55,田辺裕信,2:03.7,1.3/4,**,12-11-7-9,36.7,25.9,6,428(+10),,,,[東]斎藤誠,飯塚知一,
7,6,11,マイネルパイオニア,牡2,55,柴田大知,2:03.8,1/2,**,3-3-2-2,37.3,34.0,8,468(+4),,,,[東]中舘英二,サラブレッドクラブ・ラフィアン,
8,3,5,ジュールサイクル,牝2,54,内田博幸,2:04.0,1.1/4,**,18-18-15-14,36.4,65.5,11,456(+4),,,,[東]田中剛,吉田照哉,
9,4,8,ミッキーパンチ,牡2,55,三浦皇成,2:04.1,クビ,**,12-11-12-11,36.8,8.8,5,452(+4),,,,[東]国枝栄,野田みづき,
10,2,4,ノエル,牝2,54,嘉藤貴行,2:04.3,1.1/2,**,14-14-15-14,36.7,66.5,12,478(-4),,,,[東]大和田成,栗坂崇,
11,2,3,マラジェッツ,牡2,55,勝浦正樹,2:04.3,ハナ,**,6-8-11-11,37.2,42.5,10,448(0),,,,[東]上原博之,伊達敏明,
12,8,17,ヒガシヴァルキリー,牝2,54,武藤雅,2:04.4,1/2,**,2-2-2-2,37.9,31.6,7,410(-2),,,,[東]林徹,ヤナガワ牧場,
13,7,14,フィリーズフェスタ,牝2,54,木幡巧也,2:04.6,1.1/4,**,6-8-7-5,37.6,193.2,15,476(-6),,,,[東]武市康男,飯田総一郎,
14,5,10,シャクライス,牝2,54,丹内祐次,2:04.6,アタマ,**,11-11-12-16,37.3,380.2,18,390(-2),,,,[東]上原博之,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,
15,8,16,ホウオウゴースト,牡2,55,横山武史,2:04.8,3/4,**,14-14-14-11,37.4,290.1,16,434(+2),,,,[東]斎藤誠,小笹芳央,
16,6,12,レディトゥラン,牝2,51,菅原明良,2:04.9,1/2,**,6-6-7-9,37.9,78.0,13,420(+6),,,,[東]加藤和宏,グランデオーナーズ,
17,5,9,イッツオーライト,牡2,55,丸田恭介,2:05.3,2.1/2,**,17-16-17-17,37.5,369.5,17,464(+22),,,,[東]竹内正洋,田島榮二郎,
18,3,6,キタノアゲイン,牝2,51,藤田菜七,2:05.5,1.1/2,**,16-16-17-18,37.6,150.2,14,422(0),,,,[東]松永康利,北所直人,
