着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,ゼノヴァース,牡2,55,ルメール,2:00.8,,**,4-3-5-3,35.3,5.7,2,462(-2),,,,[東]藤沢和雄,フクキタル,500.0
2,7,13,ヤシャマル,牡2,52,菅原明良,2:01.2,2.1/2,**,3-3-3-3,35.9,24.5,6,484(+4),,,,[東]尾形和幸,高橋文男,200.0
3,5,9,インテリジェンス,牝2,54,マーフィ,2:01.4,1,**,9-11-13-7,35.5,23.4,5,450(-4),,,,[東]菊沢隆徳,近藤英子,130.0
4,4,7,マイネルラクスマン,牡2,55,柴田大知,2:01.4,クビ,**,2-2-2-1,36.2,27.5,7,498(-6),,,,[東]金成貴史,サラブレッドクラブ・ラフィアン,75.0
5,8,15,ウシュバテソーロ,牡2,55,江田照男,2:01.5,1/2,**,13-14-14-13,35.4,27.8,8,512(+6),,,,[東]高木登,了徳寺健二ホールディングス,50.0
6,2,4,リスペクト,牡2,55,池添謙一,2:01.7,1.1/2,**,17-17-8-7,36.1,42.0,9,462(+6),,,,[東]奥村武,石川達絵,
7,8,16,ヴィクターバローズ,牡2,55,ムーア,2:01.8,1/2,**,8-9-8-6,36.2,1.8,1,466(-4),,,,[東]堀宣行,猪熊広次,
8,2,3,コンカルノー,牝2,54,柴山雄一,2:02.0,1.1/4,**,6-3-5-5,36.5,476.3,17,448(0),,,,[東]菊川正達,中村祐子,
9,1,1,サイモンルグラン,牡2,55,勝浦正樹,2:02.4,2.1/2,**,9-6-8-7,36.7,158.8,14,492(+6),,,,[東]勢司和浩,澤田昭紀,
10,8,17,レッドラルジュ,牝2,54,北村宏司,2:02.4,クビ,**,9-11-8-12,36.8,11.4,4,474(+2),,,,[東]木村哲也,東京ホースレーシング,
11,6,11,スカイテラス,牡2,55,石橋脩,2:02.6,1.1/4,**,1-1-1-2,37.4,85.0,12,452(-2),,,,[東]和田正一,スピードファーム,
12,6,12,コスモシャルドネ,牡2,55,石川裕紀,2:02.9,1.3/4,**,6-6-12-7,37.1,118.0,13,518(+6),,,,[東]相沢郁,ビッグレッドファーム,
13,3,5,ナンヨーユウヤク,牡2,54,野中悠太,2:03.1,1.1/4,**,13-13-16-16,36.7,44.0,10,480(-4),,,,[東]杉浦宏昭,中村徳也,
14,5,10,パースピレーション,牡2,55,大野拓弥,2:03.2,3/4,**,9-9-14-15,37.1,201.9,15,470(-2),,,,[東]田村康仁,吉田照哉,
15,4,8,ウインラディアント,牡2,55,松岡正海,2:03.3,クビ,**,4-6-3-7,37.9,50.4,11,540(+4),,,,[東]畠山吉宏,ウイン,
16,7,14,ジャッジメント,牡2,55,藤岡佑介,2:03.9,3.1/2,**,15-14-5-13,38.4,284.3,16,482(+6),,,,[東]尾関知人,ノースヒルズ,
17,1,2,ラクンパルシータ,牡2,55,ビュイッ,2:04.3,2.1/2,**,15-16-17-17,37.5,8.2,3,482(0),,,,[東]古賀慎明,キャロットファーム,
