着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,2,スマイルカナ,牝2,54,柴田大知,1:34.8,,**,2-1-1,34.4,25.0,6,416(+4),,,,[東]高橋祥泰,岡田繁幸,"1,023.1"
2,1,1,サクラトゥジュール,牡2,55,ムーア,1:34.8,クビ,**,6-4-4,34.1,3.0,1,476(+4),,,,[東]堀宣行,さくらコマース,406.6
3,4,4,メリディアンローグ,牡2,55,ルメール,1:35.4,3.1/2,**,6-2-2,34.9,4.6,3,462(+2),,,,[東]藤沢和雄,山本英俊,253.3
4,7,7,ヴェスターヴァルト,牡2,55,マーフィ,1:35.4,クビ,**,4-4-4,34.7,4.4,2,466(+6),,,,[東]加藤征弘,キャロットファーム,150.0
5,3,3,ジュエルタワー,牝2,54,田辺裕信,1:35.5,3/4,**,9-9-9,34.2,9.0,5,452(+12),,,,[東]尾形和幸,社台レースホース,100.0
6,8,9,ビッククインバイオ,牝2,54,大野拓弥,1:35.5,クビ,**,5-7-7,34.6,4.8,4,478(+2),,,,[東]牧光二,バイオ,
7,6,6,スリリングドリーム,牝2,54,丹内祐次,1:35.7,1.1/4,**,10-10-9,34.2,199.1,10,448(+2),,,,[東]小野次郎,サラブレッドクラブ・ラフィアン,
8,8,10,ミャゴラーレ,牡2,55,野中悠太,1:35.7,クビ,**,8-8-8,34.6,39.9,8,504(+4),,,,[東]黒岩陽一,山口裕介,
9,7,8,ヒートライトニング,牝2,54,武藤雅,1:36.5,5,**,1-2-2,36.0,96.2,9,462(0),,,,[東]堀井雅広,藤田在子,
10,5,5,アマゾーヌ,牝2,54,三浦皇成,1:37.0,3,**,3-4-4,36.3,28.5,7,464(0),,,,[東]斎藤誠,スリーエイチレーシング,
