着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,2,コントレイル,牡2,55,福永祐一,2:01.4,,**,4-4-3-2,35.8,2.0,1,462(+6),,,,[西]矢作芳人,前田晋二,"7,096.6"
2,4,5,ヴェルトライゼンデ,牡2,55,マーフィ,2:01.6,1.1/2,**,6-6-5-4,35.8,6.9,3,492(+2),,,,[西]池江泰寿,サンデーレーシング,"2,827.6"
3,5,7,ワーケア,牡2,55,ルメール,2:01.9,2,**,11-10-9-7,35.9,3.7,2,492(+6),,,,[東]手塚貴久,落合幸弘,"1,813.8"
4,8,13,ラインベック,牡2,55,岩田康誠,2:02.2,1.3/4,**,2-2-2-2,36.9,37.2,6,470(+10),,,,[西]友道康夫,金子真人ホールディングス,"1,100.0"
5,7,11,オーソリティ,牡2,55,池添謙一,2:02.2,クビ,**,8-8-8-4,36.3,7.2,4,508(+10),,,,[東]木村哲也,シルクレーシング,700.0
6,6,9,パンサラッサ,牡2,55,坂井瑠星,2:02.7,3,**,1-1-1-1,37.7,173.4,12,456(-2),,,,[西]矢作芳人,広尾レース,
7,3,3,ブルーミングスカイ,牡2,55,田辺裕信,2:02.8,1/2,**,2-2-3-4,37.3,56.4,7,464(0),,,,[西]角居勝彦,島川隆哉,
8,7,10,ディアセオリー,牡2,55,三浦皇成,2:02.9,クビ,**,10-8-9-9,36.9,157.2,11,482(+2),,,,[東]高木登,ディアレストクラブ,
9,1,1,ブラックホール,牡2,55,石川裕紀,2:03.3,2.1/2,**,5-5-5-7,37.5,16.0,5,428(+10),,,,[東]相沢郁,芹澤精一,
10,8,12,ラグビーボーイ,牡2,55,北村宏司,2:03.7,2.1/2,**,12-12-11-11,37.3,139.1,10,504(+20),,,,[東]勢司和浩,齋藤秀昭,
11,4,4,ガロアクリーク,牡2,55,丸山元気,2:04.0,1.3/4,**,6-6-5-9,38.3,125.1,9,506(+6),,,,[東]上原博之,水上行雄,
12,5,6,ナリノモンターニュ,牡2,55,Ｍ．デム,2:04.9,5,**,8-11-11-12,38.4,67.0,8,492(+10),,,,[東]上原博之,成塚清志,
13,6,8,クリノブレーヴ,牡2,55,斎藤新,2:05.7,5,**,12-12-13-13,38.8,326.2,13,460(+2),,,,[西]長谷川浩,栗本博晴,
