着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,4,グランデマーレ,牡2,55,藤岡佑介,1:58.9,,**,2-2-2-1,36.0,4.2,2,502(+2),,,,[西]藤岡健一,キャロットファーム,"1,025.9"
2,3,3,エヴァーガーデン,牝2,54,丹内祐次,1:59.1,1,**,3-3-3-3,36.0,38.6,8,462(+10),,,,[東]高橋祥泰,コスモヴューファーム,407.4
3,5,6,ダーリントンホール,牡2,55,ビュイッ,1:59.1,クビ,**,6-5-5-5,35.8,2.4,1,524(+12),,,,[東]木村哲也,ゴドルフィン,253.7
4,7,9,サペラヴィ,牡2,55,石橋脩,1:59.1,アタマ,**,3-3-3-3,36.0,57.4,9,470(+6),,,,[東]相沢郁,伊達敏明,150.0
5,1,1,コンドゥクシオン,牡2,55,柴山雄一,1:59.3,1.1/4,**,6-8-8-7,35.8,27.3,5,504(+4),,,,[東]中舘英二,吉田勝己,100.0
6,6,8,ディアセオリー,牡2,55,大野拓弥,1:59.4,クビ,**,10-10-8-7,35.8,28.0,6,480(+6),,,,[東]高木登,ディアレストクラブ,
7,2,2,ローレリスト,牡2,55,マーフィ,1:59.5,3/4,**,5-5-5-6,36.2,4.4,3,460(+20),,,,[東]中川公成,多田賢司,
8,5,5,ヒシエレガンス,牡2,55,Ｍ．デム,1:59.7,1.1/4,**,10-10-11-10,35.8,30.7,7,488(+12),,,,[東]堀宣行,阿部雅英,
9,7,10,コスモスタック,牡2,55,津村明秀,2:00.1,2.1/2,**,9-9-8-10,36.6,58.4,10,450(-4),,,,[東]堀井雅広,ビッグレッドファーム,
10,6,7,コスモギンガ,牝2,54,柴田大知,2:00.7,3.1/2,**,12-12-12-12,36.6,95.8,11,450(+4),,,,[東]高橋祥泰,岡田繁幸,
11,8,11,アジュバント,牡2,55,勝浦正樹,2:01.5,5,**,6-5-5-9,38.2,143.0,12,454(-8),,,,[東]上原博之,伊達敏明,
12,8,12,アマゾーヌ,牝2,54,三浦皇成,2:01.5,クビ,**,1-1-1-2,38.7,7.7,4,464(-2),,,,[東]斎藤誠,スリーエイチレーシング,
