着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,ワセダウォリアー,牡2,55,Ｍ．デム,1:55.5,,**,9-10-1-1,39.3,23.5,6,466(+6),,,,[東]金成貴史,大冨智弘,500.0
2,3,6,ニーズヘッグ,牝2,54,横山和生,1:56.4,5,**,2-1-2-2,39.9,4.1,2,478(0),,,,[東]小野次郎,ＹＧＧホースクラブ,200.0
3,2,4,ギャラクシーソウル,牝2,52,斎藤新,1:57.2,5,**,6-5-6-4,40.3,2.9,1,442(+4),,,,[東]斎藤誠,吉田安惠,130.0
4,2,3,ヤマノマタカ,牡2,55,石川裕紀,1:57.5,1.3/4,**,10-9-8-8,40.4,75.3,12,466(+8),,,,[東]相沢郁,澤村敏雄,75.0
5,8,15,ビートザウイングス,牡2,55,ルメール,1:57.6,1/2,**,6-5-5-4,40.8,7.0,4,492(0),,,,[東]手塚貴久,社台レースホース,50.0
6,6,12,ブロンテビーチ,牡2,54,西村淳也,1:58.5,5,**,2-2-2-3,42.1,55.0,10,512(+22),,,,[東]加藤征弘,フクキタル,
7,1,1,カピテル,牡2,55,丸田恭介,1:58.6,クビ,**,6-5-8-7,41.5,57.1,11,490(0),,,,[東]宗像義忠,ディアレストクラブ,
8,6,11,リョウランハート,牡2,55,菅原隆一,1:59.0,2.1/2,**,10-10-10-8,41.8,282.9,14,458(+14),,,,[東]小野次郎,佐藤啓子,
9,4,8,ニシノストロング,牡2,55,北村宏司,1:59.9,5,**,15-15-13-13,41.8,273.2,13,496(0),,,,[東]小島茂之,西山茂行,
10,5,9,ミヤビキング,牡2,55,田辺裕信,2:00.0,クビ,**,12-12-10-8,42.8,36.8,9,526(-2),,,,[東]小島茂之,村上義勝,
11,7,13,ケイツーポンド,牡2,55,津村明秀,2:00.1,1/2,**,1-2-2-4,43.7,33.8,8,464(-6),,,,[東]鈴木伸尋,楠本勝美,
12,4,7,ジャジャウマ,牝2,52,木幡育也,2:00.8,4,**,12-13-14-14,42.2,312.8,15,408(-12),,,,[東]深山雅史,新井原博,
13,8,16,レイニーウェイ,牡2,55,大野拓弥,2:01.1,1.3/4,**,14-14-10-8,43.8,29.6,7,452(+4),,,,[東]田島俊明,鈴木邦英,
14,5,10,クロスキー,牡2,55,マーフィ,2:02.2,7,**,4-4-6-8,45.3,4.4,3,512(-8),,,,[東]国枝栄,キャロットファーム,
15,3,5,ベルジルウェット,牝2,54,江田照男,2:05.4,大,**,4-5-15-15,46.6,19.7,5,480(+16),,,,[東]粕谷昌央,ヒダカ・ブリーダーズ・ユニオン,
除,1,2,グーガルドリームズ,牡2,52,菅原明良,,,**,,,---,,498(+2),,,,[東]伊藤伸一,藤田在子,
