着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,ヒートライトニング,牝2,53,武藤雅,1:56.9,,**,1-1-1-1,39.7,6.0,3,462(+2),,,,[東]堀井雅広,藤田在子,500.0
2,3,5,ジェロボーム,牝2,54,三浦皇成,1:57.5,3.1/2,**,5-5-5-4,39.9,4.3,2,492(+2),,,,[東]古賀慎明,長谷川祐司,200.0
3,8,16,クールマキシマム,牝2,54,嘉藤貴行,1:57.5,クビ,**,3-3-3-2,40.0,11.1,5,476(-2),,,,[東]奥平雅士,保谷フミ子,130.0
4,1,1,ノーブルライラック,牝2,54,吉田豊,1:57.6,クビ,**,3-3-3-5,40.1,23.3,7,464(-2),,,,[東]田村康仁,吉木伸彦,75.0
5,3,6,エバンタイユドール,牝2,54,武士沢友,1:57.8,1.1/2,**,12-11-6-5,40.0,10.2,4,500(+4),,,,[東]高市圭二,井上久光,50.0
6,6,11,ネージュフォレスト,牝2,54,石川裕紀,1:58.3,3,**,2-2-2-2,41.0,16.5,6,492(-4),,,,[東]手塚貴久,落合幸弘,
7,2,3,ペイシャバイカ,牝2,53,野中悠太,1:58.4,3/4,**,11-11-11-11,40.0,27.2,8,496(+2),,,,[東]蛯名利弘,北所直人,
8,2,4,アルヒミスト,牝2,54,柴田大知,1:58.7,1.3/4,**,6-6-6-7,40.9,67.1,10,418(0),,,,[東]蛯名利弘,ブルースターズファーム,
9,4,7,ショウナンラクトン,牝2,51,菅原明良,1:58.9,1.1/4,**,6-7-9-9,41.0,122.4,13,456(-4),,,,[東]奥村武,国本哲秀,
10,5,10,シンドラー,牝2,54,マーフィ,1:59.0,1/2,**,8-7-6-7,41.2,2.4,1,484(+4),,,,[東]木村哲也,吉田勝己,
11,6,12,フォンテーヌ,牝2,54,丹内祐次,1:59.1,1/2,**,8-9-9-9,41.1,108.6,11,506(+4),,,,[東]古賀史生,島川隆哉,
12,8,15,セントガブリエル,牝2,54,柴山雄一,1:59.9,5,**,15-15-14-12,41.2,56.9,9,458(+2),,,,[東]菊沢隆徳,馬目卓,
13,7,13,ダリアメイリー,牝2,51,小林凌大,2:00.1,1,**,12-11-11-12,41.7,365.8,16,430(-2),,,,[東]堀井雅広,静内白井牧場,
14,1,2,ルピナスガーデン,牝2,54,松岡正海,2:00.4,1.3/4,**,16-16-16-15,41.0,295.0,15,464(+8),,,,[東]竹内正洋,スリースターズレーシング,
15,7,14,スタニングビスタ,牝2,52,木幡育也,2:00.5,クビ,**,8-9-11-15,42.1,206.5,14,448(+6),,,,[東]武藤善則,岡田牧雄,
16,4,8,ラシックアンレーヴ,牝2,54,藤岡佑介,2:00.5,クビ,**,14-14-14-14,41.7,119.9,12,500(+2),,,,[東]鈴木伸尋,西森功,
