着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,キングスバーンズ,牡2,55,ムーア,1:55.7,,**,2-2-2-1,38.3,1.7,1,520(0),,,,[東]加藤征弘,丸山担,700.0
2,7,12,ファイアランス,牡2,55,石橋脩,1:56.0,1.3/4,**,3-3-2-2,38.6,5.6,3,490(0),,,,[東]高橋祥泰,ゴドルフィン,280.0
3,4,7,キャルベイ,牡2,55,津村明秀,1:56.4,2.1/2,**,5-5-4-4,38.8,20.8,5,508(0),,,,[東]田中博康,里見治紀,180.0
4,2,3,アイスナイン,牡2,55,吉田豊,1:56.8,2.1/2,**,3-3-4-5,39.2,52.8,10,490(0),,,,[東]高橋文雅,石瀬浩三,110.0
5,2,2,トラモント,牡2,55,三浦皇成,1:56.9,クビ,**,9-9-4-5,39.3,9.1,4,518(0),,,,[東]新開幸一,シルクレーシング,70.0
6,3,4,ディヒター,牡2,55,内田博幸,1:57.9,6,**,1-1-1-2,40.6,45.5,8,512(0),,,,[東]林徹,林正道,
7,4,6,ゴールデンブランコ,牡2,52,菅原明良,1:58.0,クビ,**,8-7-8-7,39.7,102.2,13,470(0),,,,[東]奥村武,嶋田賢,
8,3,5,トレベーラ,牝2,54,武藤雅,1:58.9,5,**,9-9-8-8,40.6,27.8,6,498(0),,,,[東]水野貴広,田上雅春,
9,1,1,ビバヴィットーリオ,牡2,55,マーフィ,1:59.3,2.1/2,**,11-9-7-8,41.5,5.4,2,512(0),,,,[東]戸田博文,平井裕,
10,5,9,ヴァランセカズマ,牡2,55,横山武史,2:00.5,7,**,11-12-11-10,41.9,51.6,9,506(0),,,,[西]杉山晴紀,雅苑興業,
11,6,10,ゴールドブション,牡2,52,山田敬士,2:00.9,2,**,13-12-13-11,42.1,96.7,12,502(0),,,,[東]青木孝文,廣崎利洋ＨＤ,
12,7,13,クレヴァージャッジ,牡2,55,大野拓弥,2:02.5,10,**,6-5-8-12,44.2,242.2,15,480(0),,,,[東]新開幸一,西田順彦,
13,8,14,キャプテンオール,牡2,55,丹内祐次,2:02.6,1/2,**,14-12-14-14,43.0,211.8,14,514(0),,,,[東]鈴木伸尋,千明牧場,
14,5,8,トーセンスイッチ,牡2,53,木幡育也,2:04.2,10,**,6-7-11-13,45.7,33.3,7,482(0),,,,[東]尾形和幸,島川隆哉,
15,8,15,スズランブライト,牝2,51,藤田菜七,2:09.4,大,**,15-15-15-15,47.4,54.2,11,446(0),,,,[東]鈴木伸尋,鈴木修平,
