着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,マイネルワルツ,牡2,52,菅原明良,1:11.9,,**,1-1,37.9,2.9,1,448(+6),,,,[東]矢野英一,サラブレッドクラブ・ラフィアン,500.0
2,6,11,スターファイター,牡2,55,マーフィ,1:12.6,4,**,6-6,37.6,4.9,3,476(0),,,,[東]田島俊明,ＹＧＧホースクラブ,200.0
3,4,7,スイスライツ,牡2,55,江田照男,1:13.0,2.1/2,**,8-8,37.8,37.8,7,470(0),,,,[東]竹内正洋,永田博之,130.0
4,5,9,キョウエイリヴァル,牡2,52,大塚海渡,1:13.1,クビ,**,2-2,39.0,9.9,4,472(+2),,,,[東]武藤善則,田中晴夫,75.0
5,5,10,タイセイプルミエ,牝2,54,西田雄一,1:13.3,1.1/2,**,16-16,36.8,318.4,15,470(-2),,,,[東]青木孝文,田中成奉,50.0
6,7,13,ラファエル,牡2,55,田辺裕信,1:13.4,クビ,**,10-10,38.0,10.7,5,484(-2),,,,[東]伊藤圭三,ゴドルフィン,
7,4,8,ニシノカリウド,牡2,54,武藤雅,1:13.5,3/4,**,2-2,39.4,10.8,6,470(+2),,,,[東]水野貴広,西山茂行,
8,3,5,クリスタルムーヴ,牝2,54,嘉藤貴行,1:13.5,ハナ,**,8-6,38.4,136.6,12,434(-2),,,,[東]佐藤吉勝,伊東純一,
9,7,14,ハバチューバー,牡2,55,岩部純二,1:13.7,1,**,15-14,37.6,215.2,13,496(+2),,,,[東]浅野洋一,細川大輔,
10,2,3,ダイユウライラック,牝2,54,嶋田純次,1:13.8,1/2,**,4-5,39.0,77.0,10,442(-8),,,,[東]加藤和宏,大友靖岐,
11,1,1,プーラン,牝2,53,野中悠太,1:13.8,ハナ,**,12-10,38.3,133.7,11,480(+2),,,,[東]清水英克,梶原哲朗,
12,1,2,タイムカプセル,牡2,55,大野拓弥,1:13.9,3/4,**,13-13,38.1,269.9,14,438(+4),,,,[東]土田稔,ミルファーム,
13,8,15,ビーポーレン,牝2,54,三浦皇成,1:14.1,1.1/4,**,4-4,39.3,3.9,2,474(+6),,,,[東]伊藤大士,ミルファーム,
14,8,16,ジョイ,牝2,54,丹内祐次,1:14.3,1,**,10-10,38.9,60.3,9,446(-2),,,,[東]古賀史生,西村專次,
15,6,12,ヴァンタンジェンヌ,牝2,52,木幡育也,1:14.5,1.1/4,**,13-14,38.7,380.8,16,396(+12),,,,[東]柄崎孝,村田滋,
16,3,6,リネンエントリー,牝2,54,石川裕紀,1:14.9,2.1/2,**,6-8,39.9,43.2,8,430(-8),,,,[東]加藤和宏,戸山光男,
