着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,ニシノステラ,牝2,53,野中悠太,1:13.8,,**,1-1,37.3,6.0,4,432(0),,,,[東]小西一男,西山茂行,700.0
2,8,15,バーグマン,牝2,54,吉田豊,1:14.0,1.1/4,**,2-2,37.4,6.3,5,454(0),,,,[東]菊沢隆徳,中辻明,280.0
3,5,10,ヤマタケクララ,牝2,54,丹内祐次,1:14.1,1/2,**,2-2,37.5,4.1,2,460(0),,,,[東]矢野英一,山中佳代,180.0
4,4,7,サノレーヌ,牝2,54,田辺裕信,1:14.3,1.1/2,**,4-4,37.5,4.0,1,436(0),,,,[東]尾形和幸,佐野信幸,110.0
5,7,13,リバーランド,牝2,54,三浦皇成,1:14.5,3/4,**,4-5,37.7,12.3,6,414(0),,,,[西]浅見秀一,林正道,70.0
6,3,5,コーラルティアラ,牝2,51,菅原明良,1:14.8,2,**,9-9,37.0,5.6,3,464(0),,,,[東]和田勇介,ノルマンディーサラブレッドレーシング,
7,5,9,エリーウェイ,牝2,54,武士沢友,1:15.3,3,**,7-6,38.2,55.1,8,466(0),,,,[東]南田美知,谷川正純,
8,8,16,リネンフリー,牝2,54,丸田恭介,1:16.5,7,**,11-11,38.1,115.8,12,440(0),,,,[東]加藤和宏,戸山光男,
9,2,4,ローズコンパス,牝2,54,柴田善臣,1:16.6,3/4,**,9-9,38.8,137.3,13,462(0),,,,[東]星野忍,田頭勇貴,
10,4,8,シマナ,牝2,54,柴田大知,1:17.0,2,**,11-11,38.6,155.8,14,410(0),,,,[東]岩戸孝樹,ビッグレッドファーム,
11,2,3,クイーンキャンディ,牝2,54,嘉藤貴行,1:17.0,ハナ,**,15-14,38.1,59.6,9,448(0),,,,[東]加藤和宏,平本敏夫,
12,1,1,ドリームロマン,牝2,54,丸山元気,1:17.2,1.1/2,**,13-13,38.6,40.5,7,480(0),,,,[東]根本康広,平賀久枝,
13,6,12,デンタルウイッシュ,牝2,54,江田照男,1:17.4,1,**,4-6,40.6,84.4,10,424(0),,,,[東]浅野洋一,安田光則,
14,3,6,ハッピーナイン,牝2,53,菊沢一樹,1:17.5,3/4,**,13-15,38.8,222.9,16,430(0),,,,[東]小桧山悟,本杉芳郎,
15,1,2,サンテンプル,牝2,54,嶋田純次,1:17.6,1/2,**,7-8,40.6,217.8,15,424(0),,,,[東]伊藤伸一,加藤ステーブル,
16,6,11,エチュード,牝2,54,木幡巧也,1:17.7,1/2,**,15-16,38.8,110.5,11,434(0),,,,[東]松永康利,島川隆哉,
