着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,10,ボールドアテンプト,牝5,55,北村宏司,1:54.6,,**,4-5-3-3,38.5,8.6,3,460(-8),,,,[東]古賀慎明,Ｇ１レーシング,750.0
2,6,7,プリエンプト,牝4,55,内田博幸,1:54.7,3/4,**,3-3-3-3,38.6,8.8,4,476(-6),,,,[東]斎藤誠,社台レースホース,300.0
3,6,8,ビッザーロ,牝4,55,大野拓弥,1:54.9,1,**,2-2-2-2,39.0,2.9,2,536(-2),,,,[東]奥村武,ラ・メール,190.0
4,1,1,ビジョッテ,牝4,55,田辺裕信,1:55.2,2,**,12-12-10-6,38.1,10.0,6,500(+6),,,,[東]小笠倫弘,古川智洋,110.0
5,5,6,アルセナーレ,牝5,55,三浦皇成,1:55.2,ハナ,**,1-1-1-1,39.4,2.6,1,532(+10),,,,[東]新開幸一,ロードホースクラブ,75.0
6,8,11,ジッパーレーン,牝4,53,武藤雅,1:56.1,5,**,6-6-5-5,39.8,23.3,7,458(+6),,,,[東]戸田博文,Ｇ１レーシング,
7,2,2,ラソ,牝4,55,江田照男,1:56.1,アタマ,**,7-7-7-10,39.2,47.3,8,436(+4),,,,[東]杉浦宏昭,西山茂行,
8,7,9,ペイシャリサ,牝4,55,的場勇人,1:56.2,1/2,**,10-10-11-11,39.0,136.0,11,478(+14),,,,[東]高橋義博,北所直人,
9,8,12,オノリシャス,牝4,55,戸崎圭太,1:56.8,3.1/2,**,10-10-7-6,39.9,8.9,5,460(+6),,,,[東]国枝栄,金子真人ホールディングス,
10,5,5,プリンセスタイム,牝4,55,柴田大知,1:57.1,1.3/4,**,8-8-7-6,40.2,118.0,10,438(-2),,,,[東]武市康男,飯田正剛,
11,4,4,フジマサクイーン,牝4,55,田中勝春,1:57.9,5,**,4-3-6-6,41.3,64.5,9,434(-2),,,,[東]菊川正達,藤原正一,
中,3,3,フィーユダムール,牝5,55,松岡正海,,,**,8-8-12-12,,150.4,12,446(0),,,,[東]小野次郎,窪田康志,
