着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,トーセンリラ,牝3,54,田中勝春,1:11.9,,**,4-4,37.2,1.4,1,444(+4),,,,[東]宗像義忠,島川隆哉,500.0
2,4,7,ポートナイトサイト,牝3,54,柴田大知,1:12.8,5,**,2-2,38.2,7.3,3,460(-2),,,,[東]伊藤大士,ライオンレースホース,200.0
3,5,10,メタルカラー,牝3,54,石橋脩,1:13.0,1.1/2,**,14-12,36.8,23.5,6,444(0),,,,[東]新開幸一,サンライズ,130.0
4,3,5,ジュンサロマ,牝3,54,大野拓弥,1:13.0,ハナ,**,2-2,38.5,16.0,4,446(+2),,,,[東]斎藤誠,河合純二,75.0
5,2,4,コトブキ,牝3,54,伊藤工真,1:13.1,1/2,**,11-9,37.3,80.8,8,452(-2),,,,[東]佐藤吉勝,江川伸夫,50.0
6,8,15,インコントロ,牝3,54,北村宏司,1:13.1,ハナ,**,7-6,37.9,81.3,9,444(+6),,,,[東]田島俊明,鈴木邦英,
7,1,1,シエルクレール,牝3,54,戸崎圭太,1:13.4,1.3/4,**,1-1,39.0,5.7,2,490(-6),,,,[東]尾関知人,カナヤマホールディングス,
8,1,2,シゲルトウガラシ,牝3,54,三浦皇成,1:14.0,3.1/2,**,13-12,38.0,104.0,10,432(-4),,,,[東]水野貴広,森中蕃,
9,6,11,リーベグランツ,牝3,54,横山典弘,1:14.0,ハナ,**,8-8,38.5,134.1,12,458(-10),,,,[東]菊沢隆徳,吉田晴哉,
10,3,6,ミスジーナ,牝3,54,松岡正海,1:14.1,3/4,**,11-12,38.3,119.5,11,402(+2),,,,[東]青木孝文,長塩豊,
11,5,9,ナムラジュノー,牝3,54,嘉藤貴行,1:14.1,ハナ,**,5-5,39.2,63.5,7,414(+4),,,,[東]大和田成,奈村睦弘,
12,6,12,イナンナ,牝3,52,武藤雅,1:14.3,1.1/4,**,9-9,38.7,20.5,5,456(+4),,,,[東]竹内正洋,北所直人,
13,7,13,ディーズパーチェス,牝3,54,内田博幸,1:14.7,2.1/2,**,16-16,38.2,236.1,13,418(0),,,,[東]伊藤圭三,秋谷壽之,
14,7,14,アーコサンティ,牝3,54,武士沢友,1:14.9,1.1/4,**,9-9,39.3,373.7,14,434(-2),,,,[東]佐藤吉勝,田頭勇貴,
15,2,3,テイエムベアッコ,牝3,54,柴田善臣,1:15.2,1.3/4,**,5-6,40.3,539.8,15,454(+4),,,,[東]石栗龍彦,竹園正繼,
16,4,8,パットサイテ,牝3,54,蓑島靖典,1:15.9,4,**,15-15,39.6,608.9,16,470(+2),,,,[東]伊藤正徳,坂田行夫,
