着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,3,フラベリフォーム,牡3,56,田中勝春,1:57.8,,**,3-3-2-1,38.5,2.3,1,454(-4),,,,[東]萩原清,水上行雄,500.0
2,6,8,コハクノユメ,牡3,56,吉田隼人,1:58.2,2.1/2,**,9-9-7-6,38.4,4.3,2,506(-8),,,,[東]本間忍,橋本忠雄,200.0
3,8,12,マイネルミシシッピ,牡3,56,柴田大知,1:58.3,1/2,**,5-5-4-2,38.8,4.6,3,494(-2),,,,[東]畠山吉宏,サラブレッドクラブ・ラフィアン,130.0
4,1,1,シゲルジャンボイモ,牡3,54,武藤雅,1:58.8,3,**,4-3-4-5,39.3,10.4,5,494(0),,,,[東]武藤善則,森中蕃,75.0
5,5,5,モリトディライト,牡3,56,武士沢友,1:59.1,1.3/4,**,11-11-10-6,39.1,38.9,8,512(-6),,,,[東]水野貴広,石橋忠之,50.0
6,5,6,フラッシュテソーロ,牡3,56,田辺裕信,1:59.8,4,**,12-12-12-12,39.5,21.7,6,470(-12),,,,[東]金成貴史,了徳寺健二ホールディングス,
7,7,9,プリズムレイン,牡3,56,北村宏司,2:00.2,2.1/2,**,6-6-4-6,40.7,22.8,7,460(-12),,,,[東]新開幸一,堀口晴男,
8,7,10,エイカイオリンピア,牡3,56,三浦皇成,2:00.4,1.1/4,**,7-7-7-10,40.6,7.5,4,532(-4),,,,[東]高柳瑞樹,二木英徳,
9,8,11,ハンゲキノノロシ,牡3,56,黛弘人,2:00.7,1.3/4,**,9-9-10-11,40.7,378.9,12,450(-2),,,,[東]和田雄二,福田光博,
10,2,2,ペイシャデザイヤー,牝3,51,木幡育也,2:01.3,3.1/2,**,7-7-9-6,41.4,127.6,11,472(+8),,,,[東]高市圭二,北所直人,
11,6,7,ヒロノブシドウ,牡3,56,江田照男,2:02.3,6,**,1-1-2-2,43.0,80.4,9,502(0),,,,[東]牧光二,小野博郷,
12,4,4,アナザーサイレンス,牡3,56,松山弘平,2:03.8,9,**,2-2-1-2,44.5,97.4,10,470(-6),,,,[東]牧光二,岡田壮史,
