着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,ジョイズエターナル,牝3,54,蛯名正義,1:12.5,,**,1-1,38.3,3.4,2,468(+2),,,,[東]武藤善則,岡田牧雄,500.0
2,8,15,ウサギノダンス,牡3,56,柴田大知,1:12.8,1.3/4,**,5-3,38.2,1.6,1,474(+2),,,,[東]南田美知,桐谷茂,200.0
3,2,3,オレノマニラ,牡3,56,柴田善臣,1:13.2,2.1/2,**,2-2,38.8,28.0,6,416(-8),,,,[東]土田稔,諸岡慶,130.0
4,3,5,ドラゴンホール,牡3,56,幸英明,1:13.4,1.1/2,**,13-13,37.4,34.5,8,468(-2),,,,[東]小笠倫弘,前田幸治,75.0
5,5,10,イナンナ,牝3,51,藤田菜七,1:13.5,1/2,**,12-12,37.9,41.0,10,452(0),,,,[東]竹内正洋,北所直人,50.0
6,3,6,サイドストリート,牝3,54,勝浦正樹,1:13.6,1/2,**,5-3,39.0,28.2,7,478(0),,,,[東]伊藤大士,山住勲,
7,8,16,ナスレンザン,牡3,56,津村明秀,1:13.8,1,**,9-9,38.7,16.3,3,466(+2),,,,[東]鈴木伸尋,小山田満,
8,2,4,チョウヨウ,牝3,51,山田敬士,1:14.1,1.3/4,**,10-9,38.9,271.5,14,426(-20),,,,[東]小桧山悟,中村勝彦,
9,1,1,ペイシャキャサリン,牝3,54,伴啓太,1:14.1,ハナ,**,7-7,39.3,146.5,12,428(-6),,,,[東]本間忍,北所直人,
10,6,12,グランオーラ,牡3,56,内田博幸,1:14.2,3/4,**,13-14,38.2,17.0,4,498(+8),,,,[東]萱野浩二,馬目卓,
11,6,11,クグロフ,牡3,56,真島大輔,1:14.8,3.1/2,**,11-11,39.5,48.6,11,490(+3),,,,[東]伊藤圭三,ノルマンディーサラブレッドレーシング,
12,4,8,ビーサエッタ,牝3,53,木幡巧也,1:14.8,ハナ,**,8-8,39.9,264.6,13,418(0),,,,[東]松永康利,馬場祥晃,
13,7,14,アールビット,牡3,55,井上敏樹,1:15.1,2,**,2-3,40.7,19.1,5,452(+2),,,,[東]田島俊明,小原準一郎,
14,7,13,メルズーガ,牡3,53,菊沢一樹,1:15.7,3.1/2,**,13-15,39.6,357.4,16,486(+2),,,,[東]伊藤圭三,岡田牧雄,
15,5,9,シーデイライト,牝3,54,原田和真,1:15.7,ハナ,**,2-6,41.3,36.6,9,454(0),,,,[東]栗田徹,ノルマンディーサラブレッドレーシング,
16,4,7,デルマシェリー,牝3,54,田中勝春,1:15.8,3/4,**,16-16,39.4,339.1,15,428(-10),,,,[東]的場均,浅沼廣幸,
