着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,ユウセイフラッシュ,牡3,56,三浦皇成,2:02.7,,**,9-8-8-9,35.0,4.9,2,452(-2),,,,[東]戸田博文,清進電設,500.0
2,6,12,マイネルプリンチペ,牡3,56,柴田大知,2:02.8,1/2,**,4-5-5-6,35.4,2.6,1,450(0),,,,[東]畠山吉宏,サラブレッドクラブ・ラフィアン,200.0
3,6,11,デルマウオッカ,牡3,56,松岡正海,2:02.9,1/2,**,6-7-5-6,35.4,23.8,7,490(-4),,,,[東]堀井雅広,浅沼廣幸,130.0
4,3,5,トランスパレント,牡3,56,大野拓弥,2:03.3,2.1/2,**,1-1-2-2,36.1,8.0,4,488(-2),,,,[東]上原博之,社台レースホース,75.0
5,1,2,ケイツーレアル,牝3,54,嘉藤貴行,2:03.4,1/2,**,3-3-5-3,36.0,257.0,14,454(+2),,,,[東]柴田政人,楠本勝美,50.0
6,7,15,マイティテソーロ,牡3,56,田辺裕信,2:03.5,1/2,**,13-13-10-10,35.7,10.0,5,490(-2),,,,[東]高木登,了徳寺健二ホールディングス,
7,7,13,タンタフエルサ,牡3,56,戸崎圭太,2:03.5,アタマ,**,16-16-13-12,35.5,5.3,3,452(0),,,,[東]国枝栄,Ｇ１レーシング,
8,7,14,ハービーボンズ,牡3,56,吉田隼人,2:03.6,1/2,**,14-13-1-1,36.6,12.0,6,422(-4),,,,[東]中川公成,多田賢司,
9,8,18,アオイリョウマ,牡3,56,内田博幸,2:03.6,ハナ,**,9-8-13-17,35.5,31.7,8,438(-6),,,,[東]古賀慎明,新谷幸義,
10,3,6,コスモキリュウ,牡3,56,丹内祐次,2:03.6,クビ,**,8-8-8-8,35.9,292.7,15,452(0),,,,[東]青木孝文,ビッグレッドファーム,
11,4,8,ニシノフリヒメ,牝3,54,勝浦正樹,2:03.7,3/4,**,4-4-2-3,36.5,34.2,10,408(-10),,,,[東]的場均,西山茂行,
12,1,1,ファイアプルーフ,牡3,56,丸山元気,2:03.9,1.1/4,**,17-17-17-14,35.5,32.7,9,494(-6),,,,[東]根本康広,犬塚悠治郎,
13,8,17,オートヴィル,牡3,56,蛯名正義,2:04.0,1/2,**,12-11-11-10,36.1,172.5,12,490(+10),,,,[東]和田勇介,ノルマンディーサラブレッドレーシング,
14,5,10,ディアラベンダー,牝3,54,武士沢友,2:04.7,4,**,9-11-13-14,36.6,449.0,18,458(-8),,,,[東]南田美知,田畑富子,
15,4,7,リードソロモン,牝3,54,大庭和弥,2:05.2,3,**,18-17-13-13,37.2,236.4,13,446(0),,,,[東]高橋文雅,石瀬浩三,
16,8,16,バロンボーテ,牝3,54,宮崎北斗,2:05.3,3/4,**,2-2-2-5,38.1,357.1,17,412(-6),,,,[東]青木孝文,永見貴昭,
17,2,3,サンマルスター,牡3,53,菊沢一樹,2:06.6,8,**,14-13-17-18,38.1,336.9,16,480(-4),,,,[東]佐藤吉勝,相馬勇,
18,2,4,グラチダオン,牡3,56,横山典弘,2:07.1,3,**,6-5-11-16,39.2,52.8,11,518(+4),,,,[東]伊藤大士,酒井牧場,
