着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,6,ヒラボクラターシュ,牡3,56,福永祐一,1:53.3,,**,3-3-3-2,38.4,1.8,1,520(-6),,,,[西]大久保龍,平田牧場,720.0
2,8,10,ゲンパチカイナル,牡3,56,武豊,1:53.6,2,**,4-3-3-4,38.7,4.5,2,474(-4),,,,[東]田村康仁,平野武志,290.0
3,8,11,プレシャスリーフ,牡3,56,ルメール,1:53.8,1.1/4,**,7-7-6-6,38.4,5.5,3,446(-10),,,,[東]高柳瑞樹,サンデーレーシング,180.0
4,7,9,デルマカルヴァドス,牡3,54,武藤雅,1:54.1,2,**,5-5-5-4,38.9,37.0,6,482(0),,,,[東]和田正一,浅沼廣幸,110.0
5,1,1,キタノユウキ,牡3,56,石橋脩,1:54.3,1.1/4,**,1-1-1-1,39.7,13.2,5,522(+8),,,,[東]相沢郁,河内孝夫,72.0
6,7,8,ラインアストリア,牝3,54,三浦皇成,1:54.8,3,**,9-9-8-8,39.0,66.7,8,476(+2),,,,[東]水野貴広,大澤繁昌,
7,5,5,フォルツァエフ,牡3,56,戸崎圭太,1:54.9,クビ,**,2-2-2-2,40.2,39.6,7,478(+2),,,,[西]森秀行,大野剛嗣,
8,2,2,オデュッセイア,牝3,54,大野拓弥,1:55.0,3/4,**,11-11-11-9,38.6,166.1,10,460(+8),,,,[東]新開幸一,吉田照哉,
9,4,4,フェンドオフ,牡3,56,Ｍ．デム,1:55.3,1.1/2,**,9-10-6-7,39.8,6.8,4,482(+6),,,,[東]斎藤誠,杉田周作,
10,3,3,スペースファルコン,牡3,56,北村宏司,1:55.3,アタマ,**,7-7-10-9,39.4,145.1,9,494(+2),,,,[東]新開幸一,星野隆男,
11,6,7,ジオパークボス,牡3,56,武士沢友,1:58.7,大,**,5-5-8-11,42.9,289.7,11,446(-5),,,,[東]青木孝文,小関勝紀,
