着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,フィアーノロマーノ,牡4,54,Ｍ．デム,1:34.6,,**,8-8-2,33.7,3.5,2,534(+2),,,,[西]高野友和,吉田和美,"1,843.8"
2,6,6,チャンピオンルパン,牡7,55,横山和生,1:34.7,1/2,**,2-3-2,34.1,9.1,5,490(-4),,,,[東]勢司和浩,坪野谷和平,736.8
3,2,2,プロディガルサン,牡5,57.5,ルメール,1:34.7,クビ,**,5-5-7,34.0,2.5,1,514(-6),,,,[東]国枝栄,金子真人ホールディングス,463.4
4,7,8,カルヴァリオ,セ5,55,大野拓弥,1:34.8,クビ,**,2-3-1,34.2,7.4,3,458(-2),,,,[東]大竹正博,ノルマンディーサラブレッドレーシング,270.0
5,3,3,ブライトエンブレム,牡6,57,浜中俊,1:35.5,4,**,10-10-10,34.1,40.1,9,512(+4),,,,[東]小島茂之,シルクレーシング,182.0
6,7,7,ウインファビラス,牝5,54,三浦皇成,1:35.5,ハナ,**,1-1-2,35.1,20.3,7,462(-6),,,,[東]畠山吉宏,ウイン,
7,5,5,サロニカ,牝4,53,戸崎圭太,1:35.6,1/2,**,8-8-9,34.7,7.5,4,438(-8),,,,[西]角居勝彦,吉田勝己,
8,8,10,セセリ,牡7,52,武藤雅,1:35.6,クビ,**,2-2-5,35.1,144.3,10,510(+4),,,,[西]森秀行,冨士井直哉,
9,4,4,ウイングチップ,セ6,55,内田博幸,1:35.9,1.3/4,**,5-7-5,35.1,15.1,6,504(-2),,,,[東]宗像義忠,社台レースホース,
10,8,9,ターゲリート,牡5,54,福永祐一,1:36.0,3/4,**,5-5-7,35.3,20.8,8,486(0),,,,[東]戸田博文,Ｇ１レーシング,
