着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,ワセダインブルー,牡3,56,武豊,2:15.5,,**,12-12-8-6,35.4,2.0,1,436(-2),,,,[東]金成貴史,大冨智弘,500.0
2,3,5,アルビオリクス,牡3,56,田辺裕信,2:15.8,1.3/4,**,13-12-5-2,36.0,3.9,2,504(+10),,,,[東]木村哲也,サンデーレーシング,200.0
3,2,4,トーセンヴァロン,牡3,56,大野拓弥,2:16.2,2.1/2,**,15-14-8-7,36.0,7.1,3,444(+2),,,,[東]田村康仁,島川隆哉,130.0
4,8,18,エスポワールカフェ,牡3,56,浜中俊,2:16.3,1/2,**,4-4-1-1,36.9,61.2,8,458(-6),,,,[東]和田勇介,西川光一,75.0
5,7,14,ペイシャレイナ,牝3,54,戸崎圭太,2:16.3,クビ,**,7-6-2-2,36.7,10.9,4,454(+2),,,,[東]高橋義博,北所直人,50.0
6,8,17,マイティテソーロ,牡3,56,三浦皇成,2:16.9,3.1/2,**,9-8-2-2,37.3,14.0,5,484(-6),,,,[東]高木登,了徳寺健二ホールディングス,
7,7,15,コウセイゲキソウ,牡3,56,内田博幸,2:17.2,2,**,17-17-11-8,36.8,15.6,6,484(+2),,,,[東]中野栄治,杉安浩一郎,
8,5,9,サンクエトワール,牝3,54,柴田大知,2:17.2,アタマ,**,16-16-14-10,36.5,96.4,10,380(+6),,,,[東]佐藤吉勝,サラブレッドクラブ・ラフィアン,
9,6,12,シャドウラーテル,牡3,56,岩田康誠,2:17.4,1,**,2-2-2-5,37.8,15.9,7,480(+2),,,,[東]斎藤誠,Ｓｈａｄｏｗ,
10,1,1,ホウオウサマンサ,牝3,54,江田照男,2:18.6,7,**,6-6-11-13,38.1,95.2,9,446(-2),,,,[東]池上昌和,小笹芳央,
11,5,10,イェーイ,牡3,56,柴田善臣,2:18.8,1.1/2,**,2-3-7-8,38.8,171.9,13,462(+2),,,,[東]的場均,山下良子,
12,7,13,ニシノハイブリッジ,牝3,54,秋山真一,2:19.2,2.1/2,**,9-10-15-15,38.4,153.9,11,434(+2),,,,[東]上原博之,西山茂行,
13,4,8,ジョーカーワイルド,牡3,56,武士沢友,2:19.3,1/2,**,11-10-11-14,38.8,239.9,14,512(-2),,,,[東]浅野洋一,ＴＵＲＨ,
14,6,11,マイネルジュニパー,牡3,56,国分恭介,2:19.3,ハナ,**,1-1-5-10,39.6,166.7,12,474(+2),,,,[東]松永康利,サラブレッドクラブ・ラフィアン,
15,4,7,ミコフラッシュ,牝3,54,横山和生,2:20.6,8,**,4-4-8-12,40.5,370.1,17,424(-6),,,,[東]尾形和幸,古賀慎一,
16,1,2,サンマルスター,牡3,56,伊藤工真,2:20.9,1.3/4,**,18-18-17-17,38.6,365.6,16,480(0),,,,[東]佐藤吉勝,相馬勇,
17,3,6,テイエムフリーオー,牡3,56,菅原隆一,2:21.0,クビ,**,8-8-16-16,40.0,544.0,18,474(-6),,,,[東]石栗龍彦,竹園正繼,
18,8,16,ウインコンツェルト,牡3,54,武藤雅,2:23.2,大,**,13-15-17-18,40.8,257.6,15,458(-2),,,,[東]高木登,ウイン,
