着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,リードザウインド,牝3,54,三浦皇成,1:13.0,,**,3-3,37.1,3.5,1,464(+2),,,,[東]小島茂之,吉田照哉,720.0
2,1,1,ノボベイビー,牡3,55,木幡初也,1:13.0,クビ,**,1-1,37.2,39.2,10,474(-2),,,,[東]天間昭一,ＬＳ．Ｍ,290.0
3,1,2,ハーモニーライズ,牡3,56,浜中俊,1:13.1,1/2,**,7-6,36.9,21.3,6,488(+2),,,,[東]土田稔,日下部勝徳,180.0
4,2,3,クリノロマン,牝3,54,江田照男,1:13.2,クビ,**,2-2,37.4,63.0,12,452(-2),,,,[東]天間昭一,栗本博晴,110.0
5,8,16,エナジーピエトラ,牝3,54,戸崎圭太,1:13.4,1.1/4,**,3-3,37.5,3.7,2,446(+8),,,,[西]松下武士,キャピタル・システム,72.0
6,2,4,スーパーアキラ,牡3,53,木幡育也,1:13.5,3/4,**,16-16,35.9,5.1,4,502(-2),,,,[東]矢野英一,井山登,
7,5,9,グラスレオ,牡3,56,田辺裕信,1:14.0,3,**,7-8,37.8,4.7,3,488(+2),,,,[東]尾形和幸,半沢,
8,5,10,マリノディアナ,牝3,52,武藤雅,1:14.2,1.1/4,**,7-10,38.0,38.5,9,426(-2),,,,[東]水野貴広,和田志保,
9,7,13,エレスチャル,牝3,54,池添謙一,1:14.2,クビ,**,12-11,37.5,53.3,11,424(-12),,,,[西]高橋義忠,ディアレストクラブ,
10,4,8,キモンプリンス,牡3,56,大野拓弥,1:14.4,1.1/4,**,11-8,38.0,18.3,5,464(+2),,,,[東]上原博之,小林祥晃,
11,7,14,トッカータ,牡3,56,柴田大知,1:14.7,2,**,3-6,38.8,27.0,8,462(0),,,,[東]和田雄二,門野重雄,
12,8,15,ブラウローゼット,牡3,56,松山弘平,1:14.9,1.1/4,**,12-14,38.3,24.1,7,480(-4),,,,[東]粕谷昌央,コスモヴューファーム,
13,4,7,トランプ,牡3,56,柴田善臣,1:15.0,クビ,**,6-3,39.0,124.8,14,434(-6),,,,[東]高橋裕,大塚亮一,
14,6,11,ゴールデンビコー,牝3,54,武士沢友,1:15.0,クビ,**,15-14,38.2,297.1,15,434(-6),,,,[地]立花伸,村山忠弘,
15,3,6,ニシノコデマリ,牝3,54,田中勝春,1:15.2,3/4,**,12-11,38.5,64.0,13,410(-6),,,,[東]松山将樹,西山茂行,
16,6,12,トキノメガミ,牝3,53,井上敏樹,1:15.4,1,**,7-13,39.1,402.8,16,450(0),,,,[東]小桧山悟,時田勝弘,
