着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,14,ライトフェアリー,牝6,55,柴山雄一,1:08.3,,**,2-2,34.2,21.5,8,482(0),,,,[東]石毛善彦,和田吉弘,"1,849.4"
2,4,5,アッラサルーテ,牝5,55,石橋脩,1:08.4,3/4,**,3-3,34.2,6.4,4,496(0),,,,[東]手塚貴久,吉田勝己,738.4
3,1,1,ワンアフター,牡5,57,内田博幸,1:08.5,クビ,**,4-3,34.2,4.1,1,466(0),,,,[西]西村真幸,薪浦亨,464.2
4,5,7,ナンヨーアミーコ,牡5,57,丸田恭介,1:08.5,ハナ,**,11-12,33.4,5.0,3,440(0),,,,[東]宗像義忠,中村徳也,270.0
5,7,12,ダイトウキョウ,牡6,57,丸山元気,1:08.5,クビ,**,11-11,33.4,6.8,5,462(0),,,,[東]戸田博文,市川義美,182.0
6,6,10,ダイメイプリンセス,牝5,55,北村宏司,1:08.6,3/4,**,4-5,34.3,4.5,2,496(+4),,,,[西]森田直行,宮本孝一,
7,5,8,スズカアーサー,牡9,57,和田竜二,1:08.7,クビ,**,9-9,33.8,116.4,13,496(0),,,,[東]柄崎孝,永井啓弍,
8,3,3,トシザキミ,牝7,55,江田照男,1:08.7,クビ,**,4-5,34.3,44.4,10,482(-12),,,,[西]鮫島一歩,上村利幸,
9,4,6,クリノコマチ,牝7,55,田中勝春,1:08.8,1/2,**,7-7,34.3,125.3,14,460(+6),,,,[東]伊藤伸一,栗本博晴,
9,6,9,クラウンアイリス,牝7,55,大野拓弥,1:08.8,同着,**,13-13,33.6,21.9,9,410(+2),,,,[東]天間昭一,クラウン,
11,2,2,クリノハッチャン,牝7,55,蛯名正義,1:08.8,クビ,**,7-7,34.3,71.5,11,462(+4),,,,[東]高市圭二,栗本博晴,
12,7,11,シーズララバイ,牝4,55,柴田善臣,1:08.9,クビ,**,9-9,34.0,12.9,6,444(0),,,,[東]竹内正洋,吉田千津,
13,8,13,ドラゴンストリート,牡7,57,ミナリク,1:09.0,1/2,**,14-13,33.7,18.4,7,482(+10),,,,[東]田島俊明,窪田芳郎,
14,3,4,ラホーヤビーチ,牝6,55,横山武史,1:09.6,3.1/2,**,1-1,35.5,92.2,12,468(-6),,,,[東]伊藤正徳,ヒダカ・ブリーダーズ・ユニオン,
