着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,2,キャリアベスト,牡4,57,丸山元気,2:01.2,,**,11-11-10-6,34.4,4.9,2,498(0),,,,[東]小西一男,明栄商事,750.0
2,6,9,アグレアーブル,牝5,55,大野拓弥,2:01.2,ハナ,**,4-4-5-4,34.7,6.7,3,502(+10),,,,[東]斎藤誠,シルクレーシング,300.0
3,8,12,サトノキングダム,牡5,57,内田博幸,2:01.5,1.3/4,**,5-5-3-2,35.1,2.1,1,478(+8),,,,[東]国枝栄,サトミホースカンパニー,190.0
4,6,8,コスモスピード,牡4,57,津村明秀,2:01.7,1.1/4,**,9-9-7-6,35.1,79.1,13,444(-2),,,,[東]高橋祥泰,ビッグレッドファーム,110.0
5,4,4,ショワドゥロワ,牡4,57,北村宏司,2:01.8,1/2,**,11-12-12-11,34.7,16.3,6,500(-8),,,,[東]鹿戸雄一,村野康司,75.0
6,5,6,ジェードグリーン,セ4,57,柴山雄一,2:02.0,1.1/4,**,7-7-7-9,35.4,7.5,4,464(-8),,,,[東]栗田徹,キャロットファーム,
7,7,10,ウォーブル,牝4,55,柴田大知,2:02.1,1/2,**,2-2-2-2,35.9,15.0,5,472(+2),,,,[東]伊藤大士,ビッグレッドファーム,
8,3,3,ジュニエーブル,牡4,57,ミナリク,2:02.3,1.1/2,**,13-13-12-13,35.2,22.4,7,444(-2),,,,[東]竹内正洋,柴田洋一,
9,1,1,タイセイヴィクター,セ5,56,木幡巧也,2:02.3,アタマ,**,1-1-1-1,36.2,32.4,8,504(+7),,,,[東]林徹,田中成奉,
10,8,13,バレエダンサー,牝5,55,黛弘人,2:02.9,3.1/2,**,3-3-3-4,36.5,46.5,10,462(+10),,,,[東]尾関知人,前迫義幸,
11,5,7,レッドリュンヌ,牝5,55,田中勝春,2:03.0,クビ,**,9-9-11-12,36.1,75.5,12,430(+6),,,,[東]手塚貴久,東京ホースレーシング,
12,7,11,マッシュクール,牡4,55,武藤雅,2:03.0,ハナ,**,5-5-5-8,36.5,57.7,11,502(+4),,,,[東]本間忍,島川隆哉,
13,4,5,ガジュマル,牝4,55,勝浦正樹,2:03.1,1/2,**,7-7-9-9,36.4,45.2,9,472(-4),,,,[東]伊藤大士,山住勲,
