着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,11,シーホース,牝3,54,松岡正海,1:56.3,,**,2-2-3-3,38.9,36.3,9,426(-4),,,,[東]久保田貴,草間庸文,500.0
2,7,9,ブラックイメル,牝3,54,松山弘平,1:56.7,2.1/2,**,2-2-2-1,39.6,5.8,3,470(0),,,,[東]小野次郎,杉澤真吾,200.0
3,1,1,パチュリー,牝3,54,戸崎圭太,1:57.3,3.1/2,**,4-4-4-4,39.8,6.4,4,442(0),,,,[東]金成貴史,レッドマジック,130.0
4,3,3,ジェイケイバスター,牝3,54,三浦皇成,1:57.4,3/4,**,7-7-6-4,39.6,8.8,5,446(-2),,,,[東]柴田政人,小谷野次郎,75.0
5,2,2,バスクインザサン,牝3,54,池添謙一,1:57.4,クビ,**,1-1-1-2,40.3,3.3,2,516(-4),,,,[東]大竹正博,Ｇ１レーシング,50.0
6,6,6,ジェイエルノブレス,牝3,52,武藤雅,1:57.5,1/2,**,5-5-4-6,39.9,25.6,8,444(-2),,,,[東]小西一男,橋元幸人,
7,7,8,ブルベアクワイ,牝3,54,吉田隼人,1:57.8,1.3/4,**,10-10-7-7,39.9,23.4,7,458(-2),,,,[東]伊藤圭三,ブルアンドベア,
8,5,5,イディナローク,牝3,54,石橋脩,1:57.8,クビ,**,8-8-7-7,39.9,2.9,1,450(-4),,,,[東]蛯名利弘,吉田千津,
9,6,7,イーリス,牝3,54,大野拓弥,1:58.0,1.1/4,**,10-10-10-7,39.9,19.8,6,478(0),,,,[東]菊沢隆徳,谷岡牧場,
10,4,4,ゲットザピクチャー,牝3,51,木幡育也,1:59.8,大,**,5-5-9-10,41.8,158.1,10,414(0),,,,[東]伊藤伸一,高橋ファーム,
11,8,10,ステラブリッラーレ,牝3,54,江田照男,2:00.9,7,**,8-8-11-11,41.8,337.5,11,434(0),,,,[東]田中清隆,ホースアディクト,
