着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,7,ナスノカンザン,牡4,57,内田博幸,1:55.5,,**,12-12-8-6,37.8,9.3,4,510(+2),,,,[東]小笠倫弘,那須野牧場,750.0
2,4,5,サイドチェンジ,牡4,57,勝浦正樹,1:55.7,1,**,7-6-2-3,38.6,4.6,3,514(+6),,,,[東]池上昌和,大塚亮一,300.0
3,6,9,リフトトゥヘヴン,牡4,57,ミナリク,1:55.9,1.1/4,**,5-4-2-3,38.9,3.1,2,484(+2),,,,[東]加藤征弘,丸山担,190.0
4,8,13,トミケンボハテル,牡4,57,和田竜二,1:56.1,1.1/4,**,2-2-2-2,39.1,9.6,5,496(+14),,,,[東]武市康男,冨樫賢二,110.0
5,8,12,コスモカンナム,牡4,57,丹内祐次,1:56.1,クビ,**,10-9-5-5,38.7,59.6,8,456(-4),,,,[東]高橋文雅,岡田繁幸,75.0
6,2,2,ディアシューター,牡4,57,大野拓弥,1:56.2,クビ,**,8-8-10-9,38.4,2.8,1,496(-6),,,,[東]高木登,ディアレストクラブ,
7,3,3,クリップスプリンガ,牡4,57,田中勝春,1:56.2,ハナ,**,10-11-12-7,38.2,13.2,6,440(+2),,,,[東]的場均,山下良子,
8,7,11,ジュブリーユ,牝4,54,木幡巧也,1:56.3,1/2,**,3-3-1-1,39.3,30.1,7,480(-6),,,,[東]牧光二,岡田牧雄,
9,4,4,アルティジャーノ,セ5,56,井上敏樹,1:57.6,8,**,12-12-13-11,39.4,158.8,10,446(-2),,,,[東]相沢郁,渡邉顕三,
10,6,8,トミケンカリム,牡4,54,菊沢一樹,1:57.8,3/4,**,5-6-10-10,40.0,239.4,13,468(+12),,,,[東]小西一男,冨樫賢二,
11,7,10,ショウナンハドル,牡4,57,横山和生,1:58.3,3,**,8-9-6-7,40.8,185.4,11,468(-4),,,,[東]勢司和浩,国本哲秀,
12,5,6,ダッシャークワトロ,セ5,56,木幡初也,1:58.5,1,**,4-4-8-12,40.8,103.5,9,462(0),,,,[東]黒岩陽一,芦田信,
13,1,1,ゴールドバンカー,牡6,57,石神深一,2:01.3,大,**,1-1-6-13,43.7,200.2,12,448(-6),,,,[東]伊藤正徳,磯波勇,
