着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,ラッシュアウト,セ4,57,和田竜二,1:09.5,,**,1-1,34.6,7.7,5,438(-6),,,,[東]栗田徹,岡田牧雄,"1,526.6"
2,2,2,スペチアーレ,牝6,55,岩田康誠,1:09.7,1.1/4,**,2-2,34.7,6.6,4,502(+2),,,,[東]矢野英一,青山洋一,607.6
3,6,7,ショウナンアヴィド,牡5,57,戸崎圭太,1:10.0,1.3/4,**,4-4,34.6,3.7,1,496(0),,,,[西]須貝尚介,湘南,383.8
4,7,9,ニシノラディアント,牡5,57,内田博幸,1:10.1,3/4,**,6-7,34.4,10.8,6,480(-10),,,,[西]北出成人,西山茂行,230.0
5,5,5,キッズライトオン,牡6,57,田辺裕信,1:10.1,クビ,**,8-8,34.2,16.2,7,428(-8),,,,[西]田所秀孝,瀬谷隆雄,150.0
6,5,6,ダイイチターミナル,牡4,57,江田照男,1:10.1,ハナ,**,3-3,34.9,132.5,12,450(-4),,,,[東]高市圭二,ミルファーム,
7,7,10,シゲルタイガー,牡4,57,北村宏司,1:10.1,ハナ,**,11-10,33.8,4.5,2,510(+8),,,,[東]伊藤圭三,森中蕃,
8,6,8,オーバースペック,牡4,57,岩部純二,1:10.3,1.1/4,**,10-10,34.2,25.9,9,488(-4),,,,[東]南田美知,ミルファーム,
9,8,11,ジュンザワールド,牡5,57,大野拓弥,1:10.3,ハナ,**,8-8,34.4,4.7,3,528(-2),,,,[東]勢司和浩,河合純二,
10,8,12,イキオイ,牡6,57,浜中俊,1:10.4,クビ,**,11-12,34.1,21.3,8,452(+2),,,,[東]杉浦宏昭,西村憲人,
11,4,4,シンフォニア,牝6,55,武藤雅,1:10.4,クビ,**,6-4,34.8,76.2,10,498(-2),,,,[東]戸田博文,安原浩司,
12,3,3,トロピカルガーデン,牝6,55,三浦皇成,1:10.4,ハナ,**,4-4,35.0,123.7,11,488(+16),,,,[東]武藤善則,田頭勇貴,
