着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,ヒーズインラブ,牡5,55,藤岡康太,1:32.2,,**,8-11-7,34.1,6.5,4,522(-4),,,,[西]藤岡健一,シルクレーシング,"3,956.7"
2,2,3,キャンベルジュニア,牡6,55,石橋脩,1:32.3,1/2,**,2-4-3,34.7,13.4,6,544(+10),,,,[東]堀宣行,吉田和美,"1,616.2"
3,8,15,ストーミーシー,牡5,54,大野拓弥,1:32.4,3/4,**,13-12-10,34.1,26.3,9,520(-8),,,,[東]斎藤誠,ミルファーム,988.1
4,3,6,テオドール,牡5,54,吉田隼人,1:32.6,1.1/4,**,13-13-12,34.2,13.3,5,546(+4),,,,[東]国枝栄,サンデーレーシング,590.0
5,2,4,グレーターロンドン,牡6,56.5,田辺裕信,1:32.7,1/2,**,12-13-12,34.3,3.6,1,470(-4),,,,[東]大竹正博,窪田芳郎,390.0
6,4,7,ゴールドサーベラス,牡6,54,柴山雄一,1:32.7,アタマ,**,15-15-15,34.2,14.8,7,454(-6),,,,[東]清水英克,田頭勇貴,
7,1,2,レッドアンシェル,牡4,56.5,戸崎圭太,1:32.7,クビ,**,9-9-7,34.7,4.0,2,462(+4),,,,[西]庄野靖志,東京ホースレーシング,
8,3,5,マイネルアウラート,牡7,56,柴田大知,1:32.7,ハナ,**,4-6-4,35.0,202.0,14,478(-4),,,,[東]高橋裕,サラブレッドクラブ・ラフィアン,
9,7,13,マルターズアポジー,牡6,58,柴田善臣,1:33.0,1.3/4,**,1-1-1,35.6,5.5,3,530(+2),,,,[東]堀井雅広,藤田在子,
10,1,1,アデイインザライフ,牡7,57,北村宏司,1:33.1,3/4,**,16-16-16,34.3,17.6,8,550(-10),,,,[東]萩原清,池谷誠一,
11,6,11,ダイワリベラル,牡7,56,菊沢一樹,1:33.3,1,**,6-6-7,35.5,243.4,15,528(-2),,,,[東]菊沢隆徳,大城敬三,
12,5,10,ロジチャリス,牡6,57,池添謙一,1:33.4,3/4,**,9-6-10,35.6,62.4,12,562(-2),,,,[東]国枝栄,久米田正明,
13,8,16,クラリティスカイ,牡6,57,木幡巧也,1:33.6,1,**,6-4-6,36.0,407.2,16,494(-6),,,,[東]斎藤誠,杉山忠国,
14,7,14,ソルヴェイグ,牝5,55.5,三浦皇成,1:33.7,1/2,**,2-2-2,36.2,44.4,11,470(-8),,,,[西]鮫島一歩,Ｇ１レーシング,
15,6,12,サンライズメジャー,牡9,56.5,田中勝春,1:34.1,2.1/2,**,11-9-12,36.1,110.9,13,482(-10),,,,[西]浜田多実,松岡隆雄,
16,4,8,ミュゼエイリアン,セ6,56,ミナリク,1:34.2,クビ,**,4-2-4,36.7,32.9,10,486(-8),,,,[東]黒岩陽一,菊地祐司,
