着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,ランパク,牡3,56,大野拓弥,1:13.8,,**,10-10,36.9,2.9,1,492(0),,,,[東]高木登,一村哲也,500.0
2,2,4,オレノマニラ,牡3,56,柴田善臣,1:14.1,1.3/4,**,3-3,37.8,3.6,2,418(+2),,,,[東]土田稔,諸岡慶,200.0
3,8,15,マコトエギエネス,牝3,54,北村宏司,1:14.6,3,**,6-6,38.1,22.7,6,448(+2),,,,[東]岩戸孝樹,ディアマント,130.0
4,1,2,エルコンフェアリー,牝3,54,伊藤工真,1:14.8,1.1/4,**,2-2,38.7,378.0,16,434(+2),,,,[東]和田雄二,古川淳,75.0
5,2,3,カラフルワールド,牡3,56,松岡正海,1:14.8,ハナ,**,13-12,37.5,23.2,7,418(-4),,,,[東]久保田貴,窪田芳郎,50.0
6,7,14,グヴィアズダ,牡3,56,内田博幸,1:14.8,クビ,**,8-6,38.0,7.0,5,428(0),,,,[東]矢野英一,グリーンファーム,
7,3,5,ラテンリズム,牝3,54,武士沢友,1:15.0,1.1/4,**,11-10,37.9,205.6,12,436(-2),,,,[東]松山将樹,ミルファーム,
8,1,1,ドラゴンホール,牡3,56,三浦皇成,1:15.0,クビ,**,8-6,38.2,6.7,4,464(-4),,,,[東]小笠倫弘,前田幸治,
9,4,8,ヒロノブシドウ,牡3,56,江田照男,1:15.2,1.1/4,**,1-1,39.2,53.5,8,502(0),,,,[東]牧光二,小野博郷,
10,5,9,チョトツ,牝3,54,柴田大知,1:15.5,1.3/4,**,3-3,39.3,4.9,3,460(-2),,,,[東]伊藤大士,佐久間拓士,
11,3,6,クレバーレディー,牝3,54,嘉藤貴行,1:15.6,1/2,**,14-13,38.1,352.9,15,458(+8),,,,[東]南田美知,増山武志,
12,6,11,オリエンタルボーン,牡3,56,大江原圭,1:15.6,ハナ,**,15-15,37.8,201.9,11,460(+3),,,,[東]大江原哲,棚網基己,
13,6,12,デカルコマニー,牡3,56,村田一誠,1:15.6,クビ,**,6-6,39.1,60.2,9,450(+2),,,,[東]藤原辰雄,松尾正,
14,5,10,ミストラル,牝3,52,武藤雅,1:15.9,1.3/4,**,3-5,39.6,122.6,10,440(-17),,,,[東]奥平雅士,岡田牧雄,
15,7,13,スワンレイクカフェ,牝3,54,蛯名正義,1:16.9,6,**,16-16,38.8,220.1,13,434(-8),,,,[東]中野栄治,西川恭子,
16,8,16,グッドモーメント,牝3,54,田中勝春,1:16.9,クビ,**,11-13,39.7,284.0,14,404(0),,,,[東]宗像義忠,西城公雄,
