着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,3,ルフォール,牝5,55,Ｍ．デム,1:53.0,,**,5-5-6-6,36.7,2.7,1,490(-4),,,,[東]堀宣行,サンデーレーシング,"1,050.0"
2,4,4,ダイワエトワール,牝4,55,三浦皇成,1:53.0,クビ,**,1-1-1-1,37.1,7.2,4,504(-24),,,,[東]鹿戸雄一,大城敬三,420.0
3,5,5,ビークイック,牡5,57,蛯名正義,1:53.2,1.1/2,**,3-3-4-3,37.1,11.3,5,472(-4),,,,[東]田中清隆,フジワラ・ファーム,260.0
4,6,8,パイロキネシスト,牡6,57,松岡正海,1:53.8,3.1/2,**,2-2-3-3,37.8,3.7,2,488(-10),,,,[東]藤原辰雄,平井裕,160.0
5,8,12,ハシカミ,牡5,57,ミナリク,1:54.0,1,**,9-8-2-2,38.1,35.3,8,476(0),,,,[東]小桧山悟,中村勝彦,105.0
6,7,10,ノーブルサンズ,牝5,55,勝浦正樹,1:54.2,1,**,11-11-10-7,37.4,55.1,9,452(0),,,,[東]田村康仁,吉木伸彦,
7,7,9,リヴァイアサン,牡4,57,石橋脩,1:54.3,1/2,**,3-3-4-3,38.2,3.7,3,518(0),,,,[東]相沢郁,星野祐介,
8,2,2,エリーフェアリー,牝7,55,宮崎北斗,1:54.5,1.1/4,**,7-8-9-7,37.9,185.6,11,486(-2),,,,[東]武市康男,谷川正純,
9,5,6,クリノフウジン,牡4,57,津村明秀,1:54.8,2,**,6-7-8-9,38.3,33.5,7,492(+6),,,,[西]高橋義忠,栗本博晴,
10,1,1,タケルラグーン,牡6,57,大野拓弥,1:54.9,クビ,**,12-12-12-12,37.5,27.6,6,486(-4),,,,[東]池上昌和,森保彦,
11,8,11,ノースランドボーイ,セ6,57,西田雄一,1:55.4,3,**,7-5-6-9,39.1,188.4,12,504(-2),,,,[東]萱野浩二,河村祥史,
12,6,7,パブリックフレンド,牡6,57,田中勝春,1:56.1,4,**,9-10-10-11,39.4,152.6,10,480(-4),,,,[東]宗像義忠,西城公雄,
